Hz,dBFS(rms),THD(%),BUZZ(%)
3078.13,-47.31,0.00,0.00
3082.03,-47.29,0.00,0.00
3085.94,-47.27,0.00,0.00
3089.84,-47.27,0.00,0.00
3093.75,-47.28,0.00,0.00
3097.66,-47.29,0.00,0.00
3101.56,-47.33,0.00,0.00
3105.47,-47.37,0.00,0.00
3109.38,-47.42,0.00,0.00
3113.28,-47.48,0.00,0.00
3117.19,-47.53,0.00,0.00
3121.09,-47.59,0.00,0.00
3125.00,-47.66,0.00,0.00
3128.91,-47.71,0.00,0.00
3132.81,-47.76,0.00,0.00
3136.72,-47.81,0.00,0.00
3140.63,-47.86,0.00,0.00
3144.53,-47.90,0.00,0.00
3148.44,-47.92,0.00,0.00
3152.34,-47.96,0.00,0.00
3156.25,-47.99,0.00,0.00
3160.16,-48.01,0.00,0.00
3164.06,-48.04,0.00,0.00
3167.97,-48.07,0.00,0.00
3171.88,-48.09,0.00,0.00
3175.78,-48.12,0.00,0.00
3179.69,-48.14,0.00,0.00
3183.59,-48.16,0.00,0.00
3187.50,-48.18,0.00,0.00
3191.41,-48.20,0.00,0.00
3195.31,-48.22,0.00,0.00
3199.22,-48.24,0.00,0.00
3203.13,-48.23,0.00,0.00
3207.03,-48.24,0.00,0.00
3210.94,-48.24,0.00,0.00
3214.84,-48.25,0.00,0.00
3218.75,-48.25,0.00,0.00
3222.66,-48.25,0.00,0.00
3226.56,-48.24,0.00,0.00
3230.47,-48.23,0.00,0.00
3234.38,-48.23,0.00,0.00
3238.28,-48.23,0.00,0.00
3242.19,-48.23,0.00,0.00
3246.09,-48.22,0.00,0.00
3250.00,-48.23,0.00,0.00
3253.91,-48.24,0.00,0.00
3257.81,-48.27,0.00,0.00
3261.72,-48.30,0.00,0.00
3265.63,-48.33,0.00,0.00
3269.53,-48.37,0.00,0.00
3273.44,-48.42,0.00,0.00
3277.34,-48.48,0.00,0.00
3281.25,-48.54,0.00,0.00
3285.16,-48.61,0.00,0.00
3289.06,-48.67,0.00,0.00
3292.97,-48.73,0.00,0.00
3296.88,-48.79,0.00,0.00
3300.78,-48.86,0.00,0.00
3304.69,-48.92,0.00,0.00
3308.59,-48.97,0.00,0.00
3312.50,-49.02,0.00,0.00
3316.41,-49.07,0.00,0.00
3320.31,-49.10,0.00,0.00
3324.22,-49.13,0.00,0.00
3328.13,-49.15,0.00,0.00
3332.03,-49.16,0.00,0.00
3335.94,-49.15,0.00,0.00
3339.84,-49.12,0.00,0.00
3343.75,-49.10,0.00,0.00
3347.66,-49.06,0.00,0.00
3351.56,-49.00,0.00,0.00
3355.47,-48.92,0.00,0.00
3359.38,-48.85,0.00,0.00
3363.28,-48.79,0.00,0.00
3367.19,-48.71,0.00,0.00
3371.09,-48.62,0.00,0.00
3375.00,-48.52,0.00,0.00
3378.91,-48.43,0.00,0.00
3382.81,-48.33,0.00,0.00
3386.72,-48.24,0.00,0.00
3390.63,-48.16,0.00,0.00
3394.53,-48.08,0.00,0.00
3398.44,-48.00,0.00,0.00
3402.34,-47.93,0.00,0.00
3406.25,-47.87,0.00,0.00
3410.16,-47.83,0.00,0.00
3414.06,-47.78,0.00,0.00
3417.97,-47.74,0.00,0.00
3421.88,-47.70,0.00,0.00
3425.78,-47.66,0.00,0.00
3429.69,-47.62,0.00,0.00
3433.59,-47.58,0.00,0.00
3437.50,-47.53,0.00,0.00
3441.41,-47.49,0.00,0.00
3445.31,-47.44,0.00,0.00
3449.22,-47.40,0.00,0.00
3453.13,-47.34,0.00,0.00
3457.03,-47.29,0.00,0.00
3460.94,-47.24,0.00,0.00
3464.84,-47.20,0.00,0.00
3468.75,-47.13,0.00,0.00
3472.66,-47.04,0.00,0.00
3476.56,-47.00,0.00,0.00
3480.47,-46.96,0.00,0.00
3484.38,-46.94,0.00,0.00
3488.28,-46.91,0.00,0.00
3492.19,-46.89,0.00,0.00
3496.09,-46.88,0.00,0.00
3500.00,-46.88,0.00,0.00
3503.91,-46.89,0.00,0.00
3507.81,-46.90,0.00,0.00
3511.72,-46.92,0.00,0.00
3515.63,-46.95,0.00,0.00
3519.53,-47.00,0.00,0.00
3523.44,-47.05,0.00,0.00
3527.34,-47.11,0.00,0.00
3531.25,-47.18,0.00,0.00
3535.16,-47.24,0.00,0.00
3539.06,-47.32,0.00,0.00
3542.97,-47.41,0.00,0.00
3546.88,-47.51,0.00,0.00
3550.78,-47.60,0.00,0.00
3554.69,-47.70,0.00,0.00
3558.59,-47.80,0.00,0.00
3562.50,-47.90,0.00,0.00
3566.41,-48.01,0.00,0.00
3570.31,-48.12,0.00,0.00
3574.22,-48.24,0.00,0.00
3578.13,-48.35,0.00,0.00
3582.03,-48.47,0.00,0.00
3585.94,-48.59,0.00,0.00
3589.84,-48.71,0.00,0.00
3593.75,-48.82,0.00,0.00
3597.66,-48.94,0.00,0.00
3601.56,-49.06,0.00,0.00
3605.47,-49.20,0.00,0.00
3609.38,-49.32,0.00,0.00
3613.28,-49.42,0.00,0.00
3617.19,-49.52,0.00,0.00
3621.09,-49.59,0.00,0.00
3625.00,-49.67,0.00,0.00
3628.91,-49.72,0.00,0.00
3632.81,-49.75,0.00,0.00
3636.72,-49.77,0.00,0.00
3640.63,-49.78,0.00,0.00
3644.53,-49.78,0.00,0.00
3648.44,-49.75,0.00,0.00
3652.34,-49.72,0.00,0.00
3656.25,-49.67,0.00,0.00
3660.16,-49.61,0.00,0.00
3664.06,-49.53,0.00,0.00
3667.97,-49.44,0.00,0.00
3671.88,-49.35,0.00,0.00
3675.78,-49.25,0.00,0.00
3679.69,-49.14,0.00,0.00
3683.59,-49.03,0.00,0.00
3687.50,-48.93,0.00,0.00
3691.41,-48.81,0.00,0.00
3695.31,-48.70,0.00,0.00
3699.22,-48.59,0.00,0.00
3703.13,-48.50,0.00,0.00
3707.03,-48.39,0.00,0.00
3710.94,-48.30,0.00,0.00
3714.84,-48.19,0.00,0.00
3718.75,-48.10,0.00,0.00
3722.66,-48.01,0.00,0.00
3726.56,-47.92,0.00,0.00
3730.47,-47.83,0.00,0.00
3734.38,-47.75,0.00,0.00
3738.28,-47.67,0.00,0.00
3742.19,-47.60,0.00,0.00
3746.09,-47.52,0.00,0.00
3750.00,-47.44,0.00,0.00
3753.91,-47.36,0.00,0.00
3757.81,-47.28,0.00,0.00
3761.72,-47.20,0.00,0.00
3765.63,-47.11,0.00,0.00
3769.53,-47.03,0.00,0.00
3773.44,-46.94,0.00,0.00
3777.34,-46.85,0.00,0.00
3781.25,-46.76,0.00,0.00
3785.16,-46.66,0.00,0.00
3789.06,-46.58,0.00,0.00
3792.97,-46.48,0.00,0.00
3796.88,-46.39,0.00,0.00
3800.78,-46.28,0.00,0.00
3804.69,-46.18,0.00,0.00
3808.59,-46.07,0.00,0.00
3812.50,-45.96,0.00,0.00
3816.41,-45.86,0.00,0.00
3820.31,-45.75,0.00,0.00
3824.22,-45.63,0.00,0.00
3828.13,-45.52,0.00,0.00
3832.03,-45.40,0.00,0.00
3835.94,-45.29,0.00,0.00
3839.84,-45.19,0.00,0.00
3843.75,-45.07,0.00,0.00
3847.66,-44.97,0.00,0.00
3851.56,-44.86,0.00,0.00
3855.47,-44.74,0.00,0.00
3859.38,-44.64,0.00,0.00
3863.28,-44.53,0.00,0.00
3867.19,-44.43,0.00,0.00
3871.09,-44.33,0.00,0.00
3875.00,-44.24,0.00,0.00
3878.91,-44.13,0.00,0.00
3882.81,-44.04,0.00,0.00
3886.72,-43.95,0.00,0.00
3890.63,-43.85,0.00,0.00
3894.53,-43.76,0.00,0.00
3898.44,-43.68,0.00,0.00
3902.34,-43.58,0.00,0.00
3906.25,-43.50,0.00,0.00
3910.16,-43.42,0.00,0.00
3914.06,-43.32,0.00,0.00
3917.97,-43.25,0.00,0.00
3921.88,-43.17,0.00,0.00
3925.78,-43.09,0.00,0.00
3929.69,-43.01,0.00,0.00
3933.59,-42.93,0.00,0.00
3937.50,-42.86,0.00,0.00
3941.41,-42.79,0.00,0.00
3945.31,-42.72,0.00,0.00
3949.22,-42.65,0.00,0.00
3953.13,-42.57,0.00,0.00
3957.03,-42.50,0.00,0.00
3960.94,-42.43,0.00,0.00
3964.84,-42.36,0.00,0.00
3968.75,-42.29,0.00,0.00
3972.66,-42.22,0.00,0.00
3976.56,-42.16,0.00,0.00
3980.47,-42.09,0.00,0.00
3984.38,-42.03,0.00,0.00
3988.28,-41.95,0.00,0.00
3992.19,-41.90,0.00,0.00
3996.09,-41.82,0.00,0.00
4000.00,-41.77,0.00,0.00
4003.91,-41.69,0.00,0.00
4007.81,-41.63,0.00,0.00
4011.72,-41.56,0.00,0.00
4015.63,-41.49,0.00,0.00
4019.53,-41.45,0.00,0.00
4023.44,-41.38,0.00,0.00
4027.34,-41.33,0.00,0.00
4031.25,-41.26,0.00,0.00
4035.16,-41.22,0.00,0.00
4039.06,-41.16,0.00,0.00
4042.97,-41.10,0.00,0.00
4046.88,-41.07,0.00,0.00
4050.78,-41.01,0.00,0.00
4054.69,-40.97,0.00,0.00
4058.59,-40.93,0.00,0.00
4062.50,-40.88,0.00,0.00
4066.41,-40.85,0.00,0.00
4070.31,-40.79,0.00,0.00
4074.22,-40.76,0.00,0.00
4078.13,-40.73,0.00,0.00
4082.03,-40.67,0.00,0.00
4085.94,-40.64,0.00,0.00
4089.84,-40.59,0.00,0.00
4093.75,-40.54,0.00,0.00
4097.66,-40.51,0.00,0.00
4101.56,-40.45,0.00,0.00
4105.47,-40.40,0.00,0.00
4109.38,-40.37,0.00,0.00
4113.28,-40.30,0.00,0.00
4117.19,-40.25,0.00,0.00
4121.09,-40.21,0.00,0.00
4125.00,-40.14,0.00,0.00
4128.91,-40.10,0.00,0.00
4132.81,-40.05,0.00,0.00
4136.72,-39.98,0.00,0.00
4140.63,-39.93,0.00,0.00
4144.53,-39.88,0.00,0.00
4148.44,-39.79,0.00,0.00
4152.34,-39.74,0.00,0.00
4156.25,-39.69,0.00,0.00
4160.16,-39.60,0.00,0.00
4164.06,-39.54,0.00,0.00
4167.97,-39.48,0.00,0.00
4171.88,-39.40,0.00,0.00
4175.78,-39.34,0.00,0.00
4179.69,-39.30,0.00,0.00
4183.59,-39.24,0.00,0.00
4187.50,-39.18,0.00,0.00
4191.41,-39.14,0.00,0.00
4195.31,-39.11,0.00,0.00
4199.22,-39.06,0.00,0.00
4203.13,-39.03,0.00,0.00
4207.03,-39.01,0.00,0.00
4210.94,-38.98,0.00,0.00
4214.84,-38.94,0.00,0.00
4218.75,-38.92,0.00,0.00
4222.66,-38.91,0.00,0.00
4226.56,-38.87,0.00,0.00
4230.47,-38.84,0.00,0.00
4234.38,-38.82,0.00,0.00
4238.28,-38.80,0.00,0.00
4242.19,-38.76,0.00,0.00
4246.09,-38.72,0.00,0.00
4250.00,-38.69,0.00,0.00
4253.91,-38.66,0.00,0.00
4257.81,-38.62,0.00,0.00
4261.72,-38.57,0.00,0.00
4265.63,-38.54,0.00,0.00
4269.53,-38.51,0.00,0.00
4273.44,-38.48,0.00,0.00
4277.34,-38.45,0.00,0.00
4281.25,-38.42,0.00,0.00
4285.16,-38.41,0.00,0.00
4289.06,-38.41,0.00,0.00
4292.97,-38.39,0.00,0.00
4296.88,-38.37,0.00,0.00
4300.78,-38.36,0.00,0.00
4304.69,-38.38,0.00,0.00
4308.59,-38.38,0.00,0.00
4312.50,-38.36,0.00,0.00
4316.41,-38.33,0.00,0.00
4320.31,-38.33,0.00,0.00
4324.22,-38.33,0.00,0.00
4328.13,-38.32,0.00,0.00
4332.03,-38.30,0.00,0.00
4335.94,-38.28,0.00,0.00
4339.84,-38.27,0.00,0.00
4343.75,-38.26,0.00,0.00
4347.66,-38.25,0.00,0.00
4351.56,-38.25,0.00,0.00
4355.47,-38.24,0.00,0.00
4359.38,-38.23,0.00,0.00
4363.28,-38.22,0.01,0.00
4367.19,-38.22,0.01,0.00
4371.09,-38.23,0.00,0.00
4375.00,-38.25,0.00,0.00
4378.91,-38.26,0.00,0.00
4382.81,-38.26,0.00,0.00
4386.72,-38.25,0.00,0.00
4390.63,-38.26,0.01,0.00
4394.53,-38.28,0.00,0.00
4398.44,-38.31,0.00,0.00
4402.34,-38.34,0.00,0.00
4406.25,-38.35,0.00,0.00
4410.16,-38.36,0.00,0.00
4414.06,-38.37,0.00,0.00
4417.97,-38.39,0.00,0.00
4421.88,-38.41,0.00,0.00
4425.78,-38.43,0.00,0.00
4429.69,-38.46,0.00,0.00
4433.59,-38.49,0.00,0.00
4437.50,-38.51,0.00,0.00
4441.41,-38.53,0.00,0.00
4445.31,-38.56,0.00,0.00
4449.22,-38.59,0.00,0.00
4453.13,-38.61,0.00,0.00
4457.03,-38.63,0.00,0.00
4460.94,-38.65,0.00,0.00
4464.84,-38.67,0.00,0.00
4468.75,-38.70,0.00,0.00
4472.66,-38.73,0.00,0.00
4476.56,-38.76,0.00,0.00
4480.47,-38.80,0.00,0.00
4484.38,-38.83,0.00,0.00
4488.28,-38.87,0.00,0.00
4492.19,-38.90,0.00,0.00
4496.09,-38.93,0.00,0.00
4500.00,-38.95,0.00,0.00
4503.91,-38.97,0.00,0.00
4507.81,-38.99,0.00,0.00
4511.72,-39.02,0.00,0.00
4515.63,-39.05,0.00,0.00
4519.53,-39.06,0.00,0.00
4523.44,-39.08,0.00,0.00
4527.34,-39.10,0.00,0.00
4531.25,-39.14,0.00,0.00
4535.16,-39.16,0.00,0.00
4539.06,-39.19,0.00,0.00
4542.97,-39.22,0.00,0.00
4546.88,-39.26,0.00,0.00
4550.78,-39.29,0.00,0.00
4554.69,-39.31,0.00,0.00
4558.59,-39.35,0.00,0.00
4562.50,-39.38,0.00,0.00
4566.41,-39.41,0.00,0.00
4570.31,-39.44,0.00,0.00
4574.22,-39.47,0.00,0.00
4578.13,-39.50,0.00,0.00
4582.03,-39.52,0.00,0.00
4585.94,-39.55,0.00,0.00
4589.84,-39.58,0.00,0.00
4593.75,-39.60,0.00,0.00
4597.66,-39.63,0.00,0.00
4601.56,-39.66,0.00,0.00
4605.47,-39.68,0.00,0.00
4609.38,-39.70,0.00,0.00
4613.28,-39.74,0.00,0.00
4617.19,-39.77,0.00,0.00
4621.09,-39.80,0.00,0.00
4625.00,-39.84,0.00,0.00
4628.91,-39.87,0.00,0.00
4632.81,-39.90,0.00,0.00
4636.72,-39.95,0.00,0.00
4640.63,-39.99,0.00,0.00
4644.53,-40.01,0.00,0.00
4648.44,-40.05,0.00,0.00
4652.34,-40.08,0.00,0.00
4656.25,-40.09,0.00,0.00
4660.16,-40.11,0.00,0.00
4664.06,-40.13,0.00,0.00
4667.97,-40.14,0.00,0.00
4671.88,-40.17,0.00,0.00
4675.78,-40.20,0.00,0.00
4679.69,-40.24,0.00,0.00
4683.59,-40.29,0.00,0.00
4687.50,-40.33,0.00,0.00
4691.41,-40.37,0.00,0.00
4695.31,-40.39,0.00,0.00
4699.22,-40.41,0.00,0.00
4703.13,-40.43,0.00,0.00
4707.03,-40.46,0.00,0.00
4710.94,-40.52,0.00,0.00
4714.84,-40.57,0.00,0.00
4718.75,-40.61,0.00,0.00
4722.66,-40.65,0.00,0.00
4726.56,-40.67,0.00,0.00
4730.47,-40.69,0.00,0.00
4734.38,-40.74,0.00,0.00
4738.28,-40.81,0.00,0.00
4742.19,-40.88,0.00,0.00
4746.09,-40.93,0.00,0.00
4750.00,-40.95,0.00,0.00
4753.91,-40.96,0.00,0.00
4757.81,-41.00,0.00,0.00
4761.72,-41.07,0.00,0.00
4765.63,-41.16,0.00,0.00
4769.53,-41.21,0.00,0.00
4773.44,-41.22,0.00,0.00
4777.34,-41.25,0.00,0.00
4781.25,-41.29,0.00,0.00
4785.16,-41.38,0.00,0.00
4789.06,-41.45,0.00,0.00
4792.97,-41.48,0.00,0.00
4796.88,-41.49,0.00,0.00
4800.78,-41.57,0.00,0.00
4804.69,-41.65,0.00,0.00
4808.59,-41.70,0.00,0.00
4812.50,-41.71,0.00,0.00
4816.41,-41.76,0.00,0.00
4820.31,-41.86,0.00,0.00
4824.22,-41.94,0.00,0.00
4828.13,-41.94,0.00,0.00
4832.03,-41.97,0.00,0.00
4835.94,-42.06,0.00,0.00
4839.84,-42.16,0.00,0.00
4843.75,-42.18,0.00,0.00
4847.66,-42.20,0.00,0.00
4851.56,-42.30,0.00,0.00
4855.47,-42.39,0.00,0.00
4859.38,-42.41,0.00,0.00
4863.28,-42.46,0.00,0.00
4867.19,-42.57,0.00,0.00
4871.09,-42.62,0.00,0.00
4875.00,-42.65,0.00,0.00
4878.91,-42.75,0.00,0.00
4882.81,-42.86,0.00,0.00
4886.72,-42.87,0.00,0.00
4890.63,-42.92,0.00,0.00
4894.53,-43.06,0.00,0.00
4898.44,-43.12,0.00,0.00
4902.34,-43.13,0.00,0.00
4906.25,-43.26,0.00,0.00
4910.16,-43.35,0.00,0.00
4914.06,-43.37,0.00,0.00
4917.97,-43.48,0.00,0.00
4921.88,-43.59,0.00,0.00
4925.78,-43.60,0.00,0.00
4929.69,-43.72,0.00,0.00
4933.59,-43.83,0.00,0.00
4937.50,-43.84,0.00,0.00
4941.41,-43.95,0.00,0.00
4945.31,-44.07,0.00,0.00
4949.22,-44.06,0.00,0.00
4953.13,-44.20,0.00,0.00
4957.03,-44.29,0.00,0.00
4960.94,-44.31,0.00,0.00
4964.84,-44.44,0.00,0.00
4968.75,-44.49,0.00,0.00
4972.66,-44.54,0.00,0.00
4976.56,-44.68,0.00,0.00
4980.47,-44.69,0.00,0.00
4984.38,-44.79,0.00,0.00
4988.28,-44.87,0.00,0.00
4992.19,-44.88,0.00,0.00
4996.09,-45.02,0.00,0.00
5000.00,-45.01,0.00,0.00
5003.91,-45.10,0.00,0.00
5007.81,-45.17,0.00,0.00
5011.72,-45.16,0.00,0.00
5015.63,-45.28,0.00,0.00
5019.53,-45.24,0.00,0.00
5023.44,-45.32,0.00,0.00
5027.34,-45.35,0.00,0.00
5031.25,-45.35,0.00,0.00
5035.16,-45.43,0.00,0.00
5039.06,-45.38,0.00,0.00
5042.97,-45.47,0.00,0.00
5046.88,-45.43,0.00,0.00
5050.78,-45.46,0.00,0.00
5054.69,-45.47,0.00,0.00
5058.59,-45.47,0.00,0.00
5062.50,-45.52,0.00,0.00
5066.41,-45.46,0.00,0.00
5070.31,-45.52,0.00,0.00
5074.22,-45.47,0.00,0.00
5078.13,-45.53,0.00,0.00
5082.03,-45.47,0.00,0.00
5085.94,-45.52,0.00,0.00
5089.84,-45.48,0.00,0.00
5093.75,-45.52,0.00,0.00
5097.66,-45.48,0.00,0.00
5101.56,-45.50,0.00,0.00
5105.47,-45.48,0.00,0.00
5109.38,-45.51,0.00,0.00
5113.28,-45.48,0.00,0.00
5117.19,-45.50,0.00,0.00
5121.09,-45.48,0.00,0.00
5125.00,-45.50,0.00,0.00
5128.91,-45.48,0.00,0.00
5132.81,-45.50,0.00,0.00
5136.72,-45.48,0.00,0.00
5140.63,-45.51,0.00,0.00
5144.53,-45.48,0.00,0.00
5148.44,-45.51,0.00,0.00
5152.34,-45.48,0.00,0.00
5156.25,-45.53,0.00,0.00
5160.16,-45.50,0.00,0.00
5164.06,-45.54,0.00,0.00
5167.97,-45.53,0.00,0.00
5171.88,-45.57,0.00,0.00
5175.78,-45.57,0.00,0.00
5179.69,-45.60,0.00,0.00
5183.59,-45.62,0.00,0.00
5187.50,-45.63,0.00,0.00
5191.41,-45.68,0.00,0.00
5195.31,-45.68,0.00,0.00
5199.22,-45.74,0.00,0.00
5203.13,-45.77,0.00,0.00
5207.03,-45.82,0.00,0.00
5210.94,-45.86,0.00,0.00
5214.84,-45.89,0.00,0.00
5218.75,-45.96,0.00,0.00
5222.66,-45.98,0.00,0.00
5226.56,-46.06,0.00,0.00
5230.47,-46.11,0.00,0.00
5234.38,-46.17,0.00,0.00
5238.28,-46.24,0.00,0.00
5242.19,-46.29,0.00,0.00
5246.09,-46.36,0.00,0.00
5250.00,-46.42,0.00,0.00
5253.91,-46.48,0.00,0.00
5257.81,-46.56,0.00,0.00
5261.72,-46.62,0.00,0.00
5265.63,-46.69,0.00,0.00
5269.53,-46.75,0.00,0.00
5273.44,-46.80,0.00,0.00
5277.34,-46.87,0.00,0.00
5281.25,-46.92,0.00,0.00
5285.16,-46.95,0.00,0.00
5289.06,-47.01,0.00,0.00
5292.97,-47.06,0.00,0.00
5296.88,-47.09,0.00,0.00
5300.78,-47.14,0.00,0.00
5304.69,-47.17,0.00,0.00
5308.59,-47.19,0.00,0.00
5312.50,-47.24,0.00,0.00
5316.41,-47.25,0.00,0.00
5320.31,-47.26,0.00,0.00
5324.22,-47.28,0.00,0.00
5328.13,-47.29,0.00,0.00
5332.03,-47.29,0.00,0.00
5335.94,-47.29,0.00,0.00
5339.84,-47.28,0.00,0.00
5343.75,-47.26,0.00,0.00
5347.66,-47.25,0.00,0.00
5351.56,-47.23,0.00,0.00
5355.47,-47.20,0.00,0.00
5359.38,-47.16,0.00,0.00
5363.28,-47.13,0.00,0.00
5367.19,-47.08,0.00,0.00
5371.09,-47.03,0.00,0.00
5375.00,-46.99,0.00,0.00
5378.91,-46.94,0.00,0.00
5382.81,-46.89,0.00,0.00
5386.72,-46.83,0.00,0.00
5390.63,-46.78,0.00,0.00
5394.53,-46.71,0.00,0.00
5398.44,-46.64,0.00,0.00
5402.34,-46.57,0.00,0.00
5406.25,-46.49,0.00,0.00
5410.16,-46.40,0.00,0.00
5414.06,-46.32,0.00,0.00
5417.97,-46.24,0.00,0.00
5421.88,-46.17,0.00,0.00
5425.78,-46.09,0.00,0.00
5429.69,-46.01,0.00,0.00
5433.59,-45.93,0.00,0.00
5437.50,-45.86,0.00,0.00
5441.41,-45.79,0.00,0.00
5445.31,-45.71,0.00,0.00
5449.22,-45.63,0.00,0.00
5453.13,-45.56,0.00,0.00
5457.03,-45.48,0.00,0.00
5460.94,-45.41,0.00,0.00
5464.84,-45.34,0.00,0.00
5468.75,-45.27,0.00,0.00
5472.66,-45.20,0.00,0.00
5476.56,-45.13,0.00,0.00
5480.47,-45.07,0.00,0.00
5484.38,-45.01,0.00,0.00
5488.28,-44.95,0.00,0.00
5492.19,-44.90,0.00,0.00
5496.09,-44.86,0.00,0.00
5500.00,-44.81,0.00,0.00
5503.91,-44.76,0.00,0.00
5507.81,-44.72,0.00,0.00
5511.72,-44.68,0.00,0.00
5515.63,-44.64,0.00,0.00
5519.53,-44.60,0.00,0.00
5523.44,-44.57,0.00,0.00
5527.34,-44.53,0.00,0.00
5531.25,-44.51,0.00,0.00
5535.16,-44.48,0.00,0.00
5539.06,-44.47,0.00,0.00
5542.97,-44.46,0.00,0.00
5546.88,-44.45,0.00,0.00
5550.78,-44.45,0.00,0.00
5554.69,-44.45,0.00,0.00
5558.59,-44.44,0.00,0.00
5562.50,-44.45,0.00,0.00
5566.41,-44.45,0.00,0.00
5570.31,-44.46,0.00,0.00
5574.22,-44.47,0.00,0.00
5578.13,-44.47,0.00,0.00
5582.03,-44.49,0.00,0.00
5585.94,-44.50,0.00,0.00
5589.84,-44.52,0.00,0.00
5593.75,-44.54,0.00,0.00
5597.66,-44.56,0.00,0.00
5601.56,-44.59,0.00,0.00
5605.47,-44.61,0.00,0.00
5609.38,-44.65,0.00,0.00
5613.28,-44.67,0.00,0.00
5617.19,-44.71,0.00,0.00
5621.09,-44.74,0.00,0.00
5625.00,-44.78,0.00,0.00
5628.91,-44.81,0.00,0.00
5632.81,-44.85,0.00,0.00
5636.72,-44.89,0.00,0.00
5640.63,-44.94,0.00,0.00
5644.53,-44.99,0.00,0.00
5648.44,-45.04,0.00,0.00
5652.34,-45.09,0.00,0.00
5656.25,-45.15,0.00,0.00
5660.16,-45.20,0.00,0.00
5664.06,-45.25,0.00,0.00
5667.97,-45.30,0.00,0.00
5671.88,-45.36,0.00,0.00
5675.78,-45.41,0.00,0.00
5679.69,-45.48,0.00,0.00
5683.59,-45.54,0.00,0.00
5687.50,-45.61,0.00,0.00
5691.41,-45.66,0.00,0.00
5695.31,-45.73,0.00,0.00
5699.22,-45.78,0.00,0.00
5703.13,-45.84,0.00,0.00
5707.03,-45.91,0.00,0.00
5710.94,-45.96,0.00,0.00
5714.84,-46.04,0.00,0.00
5718.75,-46.08,0.00,0.00
5722.66,-46.14,0.00,0.00
5726.56,-46.20,0.00,0.00
5730.47,-46.25,0.00,0.00
5734.38,-46.32,0.00,0.00
5738.28,-46.38,0.00,0.00
5742.19,-46.45,0.00,0.00
5746.09,-46.50,0.00,0.00
5750.00,-46.55,0.00,0.00
5753.91,-46.61,0.00,0.00
5757.81,-46.65,0.00,0.00
5761.72,-46.69,0.00,0.00
5765.63,-46.75,0.00,0.00
5769.53,-46.79,0.00,0.00
5773.44,-46.84,0.00,0.00
5777.34,-46.90,0.00,0.00
5781.25,-46.93,0.00,0.00
5785.16,-46.99,0.00,0.00
5789.06,-47.05,0.00,0.00
5792.97,-47.08,0.00,0.00
5796.88,-47.12,0.00,0.00
5800.78,-47.16,0.00,0.00
5804.69,-47.18,0.00,0.00
5808.59,-47.21,0.00,0.00
5812.50,-47.27,0.00,0.00
5816.41,-47.31,0.00,0.00
5820.31,-47.34,0.00,0.00
5824.22,-47.39,0.00,0.00
5828.13,-47.43,0.00,0.00
5832.03,-47.45,0.00,0.00
5835.94,-47.47,0.00,0.00
5839.84,-47.51,0.00,0.00
5843.75,-47.54,0.00,0.00
5847.66,-47.56,0.00,0.00
5851.56,-47.59,0.00,0.00
5855.47,-47.62,0.00,0.00
5859.38,-47.63,0.00,0.00
5863.28,-47.63,0.00,0.00
5867.19,-47.64,0.00,0.00
5871.09,-47.67,0.00,0.00
5875.00,-47.69,0.00,0.00
5878.91,-47.68,0.00,0.00
5882.81,-47.68,0.00,0.00
5886.72,-47.67,0.00,0.00
5890.63,-47.66,0.00,0.00
5894.53,-47.66,0.00,0.00
5898.44,-47.65,0.00,0.00
5902.34,-47.65,0.00,0.00
5906.25,-47.66,0.00,0.00
5910.16,-47.67,0.00,0.00
5914.06,-47.66,0.00,0.00
5917.97,-47.64,0.00,0.00
5921.88,-47.61,0.00,0.00
5925.78,-47.58,0.00,0.00
5929.69,-47.56,0.00,0.00
5933.59,-47.55,0.00,0.00
5937.50,-47.55,0.00,0.00
5941.41,-47.54,0.00,0.00
5945.31,-47.52,0.00,0.00
5949.22,-47.48,0.00,0.00
5953.13,-47.45,0.00,0.00
5957.03,-47.42,0.00,0.00
5960.94,-47.39,0.00,0.00
5964.84,-47.36,0.00,0.00
5968.75,-47.34,0.00,0.00
5972.66,-47.32,0.00,0.00
5976.56,-47.30,0.00,0.00
5980.47,-47.27,0.00,0.00
5984.38,-47.23,0.00,0.00
5988.28,-47.20,0.00,0.00
5992.19,-47.15,0.00,0.00
5996.09,-47.10,0.00,0.00
6000.00,-47.05,0.00,0.00
6003.91,-47.01,0.00,0.00
6007.81,-46.98,0.00,0.00
6011.72,-46.96,0.00,0.00
6015.63,-46.94,0.00,0.00
6019.53,-46.91,0.00,0.00
6023.44,-46.87,0.00,0.00
6027.34,-46.85,0.00,0.00
6031.25,-46.81,0.00,0.00
6035.16,-46.76,0.00,0.00
6039.06,-46.72,0.00,0.00
6042.97,-46.69,0.00,0.00
6046.88,-46.68,0.00,0.00
6050.78,-46.67,0.00,0.00
6054.69,-46.64,0.00,0.00
6058.59,-46.62,0.00,0.00
6062.50,-46.61,0.00,0.00
6066.41,-46.60,0.00,0.00
6070.31,-46.60,0.00,0.00
6074.22,-46.60,0.00,0.00
6078.13,-46.58,0.00,0.00
6082.03,-46.57,0.00,0.00
6085.94,-46.57,0.00,0.00
6089.84,-46.57,0.00,0.00
6093.75,-46.57,0.00,0.00
6097.66,-46.57,0.00,0.00
6101.56,-46.58,0.00,0.00
6105.47,-46.61,0.00,0.00
