Hz,dBFS(rms),THD(%),BUZZ(%)
9117.19,-64.97,0.00,0.00
9123.05,-65.12,0.00,0.00
9128.91,-65.24,0.00,0.00
9134.77,-65.40,0.00,0.00
9140.63,-65.54,0.00,0.00
9146.48,-65.58,0.00,0.00
9152.34,-65.50,0.00,0.00
9158.20,-65.17,0.00,0.00
9164.06,-64.36,0.00,0.00
9169.92,-63.34,0.00,0.00
9175.78,-62.43,0.00,0.00
9181.64,-61.83,0.00,0.00
9187.50,-61.62,0.00,0.00
9193.36,-61.75,0.00,0.00
9199.22,-62.18,0.00,0.00
9205.08,-62.85,0.00,0.00
9210.94,-63.70,0.00,0.00
9216.80,-64.76,0.00,0.00
9222.66,-66.04,0.00,0.00
9228.52,-67.42,0.00,0.00
9234.38,-68.87,0.00,0.00
9240.23,-70.35,0.00,0.00
9246.09,-72.14,0.00,0.00
9251.95,-74.71,0.00,0.00
9257.81,-77.84,0.00,0.00
9263.67,-78.63,0.00,0.00
9269.53,-75.07,0.00,0.00
9275.39,-71.78,0.00,0.00
9281.25,-69.34,0.00,0.00
9287.11,-67.43,0.00,0.00
9292.97,-65.90,0.00,0.00
9298.83,-64.80,0.00,0.00
9304.69,-64.00,0.00,0.00
9310.55,-63.35,0.00,0.00
9316.41,-62.90,0.00,0.00
9322.27,-62.64,0.00,0.00
9328.13,-62.50,0.00,0.00
9333.98,-62.55,0.00,0.00
9339.84,-62.70,0.00,0.00
9345.70,-62.92,0.00,0.00
9351.56,-63.19,0.00,0.00
9357.42,-63.52,0.00,0.00
9363.28,-63.86,0.00,0.00
9369.14,-64.18,0.00,0.00
9375.00,-64.29,0.00,0.00
9380.86,-64.19,0.00,0.00
9386.72,-63.91,0.00,0.00
9392.58,-63.41,0.00,0.00
9398.44,-62.82,0.00,0.00
9404.30,-62.20,0.00,0.00
9410.16,-61.69,0.00,0.00
9416.02,-61.36,0.00,0.00
9421.88,-61.11,0.00,0.00
9427.73,-60.94,0.00,0.00
9433.59,-60.85,0.00,0.00
9439.45,-60.87,0.00,0.00
9445.31,-61.00,0.00,0.00
9451.17,-61.15,0.00,0.00
9457.03,-61.40,0.00,0.00
9462.89,-61.78,0.00,0.00
9468.75,-62.18,0.00,0.00
9474.61,-62.60,0.00,0.00
9480.47,-63.04,0.00,0.00
9486.33,-63.32,0.00,0.00
9492.19,-63.27,0.00,0.00
9498.05,-62.73,0.00,0.00
9503.91,-61.81,0.00,0.00
9509.77,-60.86,0.00,0.00
9515.63,-60.07,0.00,0.00
9521.48,-59.42,0.00,0.00
9527.34,-58.91,0.00,0.00
9533.20,-58.57,0.00,0.00
9539.06,-58.36,0.00,0.00
9544.92,-58.27,0.00,0.00
9550.78,-58.29,0.00,0.00
9556.64,-58.35,0.00,0.00
9562.50,-58.41,0.00,0.00
9568.36,-58.40,0.00,0.00
9574.22,-58.28,0.00,0.00
9580.08,-58.05,0.00,0.00
9585.94,-57.74,0.00,0.00
9591.80,-57.43,0.00,0.00
9597.66,-57.15,0.00,0.00
9603.52,-56.93,0.00,0.00
9609.38,-56.82,0.00,0.00
9615.23,-56.82,0.00,0.00
9621.09,-56.88,0.00,0.00
9626.95,-57.02,0.00,0.00
9632.81,-57.24,0.00,0.00
9638.67,-57.51,0.00,0.00
9644.53,-57.80,0.00,0.00
9650.39,-58.10,0.00,0.00
9656.25,-58.47,0.00,0.00
9662.11,-58.95,0.00,0.00
9667.97,-59.51,0.00,0.00
9673.83,-60.22,0.00,0.00
9679.69,-61.10,0.00,0.00
9685.55,-62.05,0.00,0.00
9691.41,-62.82,0.00,0.00
9697.27,-62.91,0.00,0.00
9703.13,-62.15,0.00,0.00
9708.98,-60.98,0.00,0.00
9714.84,-59.80,0.00,0.00
9720.70,-58.77,0.00,0.00
9726.56,-57.89,0.00,0.00
9732.42,-57.21,0.00,0.00
9738.28,-56.73,0.00,0.00
9744.14,-56.32,0.00,0.00
9750.00,-55.95,0.00,0.00
9755.86,-55.60,0.00,0.00
9761.72,-55.27,0.00,0.00
9767.58,-54.97,0.00,0.00
9773.44,-54.73,0.00,0.00
9779.30,-54.53,0.00,0.00
9785.16,-54.43,0.00,0.00
9791.02,-54.41,0.00,0.00
9796.88,-54.47,0.00,0.00
9802.73,-54.63,0.00,0.00
9808.59,-54.88,0.00,0.00
9814.45,-55.20,0.00,0.00
9820.31,-55.61,0.00,0.00
9826.17,-56.12,0.00,0.00
9832.03,-56.64,0.00,0.00
9837.89,-57.04,0.00,0.00
9843.75,-57.30,0.00,0.00
9849.61,-57.43,0.00,0.00
9855.47,-57.50,0.00,0.00
9861.33,-57.57,0.00,0.00
9867.19,-57.63,0.00,0.00
9873.05,-57.73,0.00,0.00
9878.91,-57.79,0.00,0.00
9884.77,-57.80,0.00,0.00
9890.63,-57.79,0.00,0.00
9896.48,-57.73,0.00,0.00
9902.34,-57.66,0.00,0.00
9908.20,-57.64,0.00,0.00
9914.06,-57.68,0.00,0.00
9919.92,-57.74,0.00,0.00
9925.78,-57.75,0.00,0.00
9931.64,-57.73,0.00,0.00
9937.50,-57.66,0.00,0.00
9943.36,-57.57,0.00,0.00
9949.22,-57.51,0.00,0.00
9955.08,-57.49,0.00,0.00
9960.94,-57.52,0.00,0.00
9966.80,-57.63,0.00,0.00
9972.66,-57.85,0.00,0.00
9978.52,-58.21,0.00,0.00
9984.38,-58.70,0.00,0.00
9990.23,-59.36,0.00,0.00
9996.09,-60.20,0.00,0.00
10001.95,-61.13,0.00,0.00
10007.81,-62.04,0.00,0.00
10013.67,-62.74,0.00,0.00
10019.53,-63.05,0.00,0.00
10025.39,-63.02,0.00,0.00
10031.25,-62.71,0.00,0.00
10037.11,-62.01,0.00,0.00
10042.97,-61.02,0.00,0.00
10048.83,-59.92,0.00,0.00
10054.69,-58.88,0.00,0.00
10060.55,-57.90,0.00,0.00
10066.41,-57.08,0.00,0.00
10072.27,-56.42,0.00,0.00
10078.13,-55.90,0.00,0.00
10083.98,-55.56,0.00,0.00
10089.84,-55.39,0.00,0.00
10095.70,-55.44,0.00,0.00
10101.56,-55.70,0.00,0.00
10107.42,-56.15,0.00,0.00
10113.28,-56.83,0.00,0.00
10119.14,-57.78,0.00,0.00
10125.00,-58.96,0.00,0.00
10130.86,-60.22,0.00,0.00
10136.72,-61.43,0.00,0.00
10142.58,-62.41,0.00,0.00
10148.44,-63.10,0.00,0.00
10154.30,-63.60,0.00,0.00
10160.16,-64.20,0.00,0.00
10166.02,-65.13,0.00,0.00
10171.88,-66.46,0.00,0.00
10177.73,-68.41,0.00,0.00
10183.59,-71.29,0.00,0.00
10189.45,-75.30,0.00,0.00
10195.31,-75.50,0.00,0.00
10201.17,-70.65,0.00,0.00
10207.03,-66.84,0.00,0.00
10212.89,-64.03,0.00,0.00
10218.75,-62.03,0.00,0.00
10224.61,-60.55,0.00,0.00
10230.47,-59.44,0.00,0.00
10236.33,-58.63,0.00,0.00
10242.19,-58.07,0.00,0.00
10248.05,-57.73,0.00,0.00
10253.91,-57.56,0.00,0.00
10259.77,-57.51,0.00,0.00
10265.63,-57.51,0.00,0.00
10271.48,-57.51,0.00,0.00
10277.34,-57.47,0.01,0.00
10283.20,-57.54,0.00,0.00
10289.06,-57.78,0.00,0.00
10294.92,-58.24,0.00,0.00
10300.78,-58.91,0.00,0.00
10306.64,-59.69,0.00,0.00
10312.50,-60.48,0.00,0.00
10318.36,-61.12,0.00,0.00
10324.22,-61.52,0.00,0.00
10330.08,-61.64,0.00,0.00
10335.94,-61.46,0.00,0.00
10341.80,-61.18,0.00,0.00
10347.66,-61.01,0.00,0.00
10353.52,-60.96,0.00,0.00
10359.38,-61.02,0.00,0.00
10365.23,-61.25,0.00,0.00
10371.09,-61.57,0.00,0.00
10376.95,-61.97,0.00,0.00
10382.81,-62.48,0.00,0.00
10388.67,-63.28,0.00,0.00
10394.53,-64.44,0.00,0.00
10400.39,-66.03,0.00,0.00
10406.25,-68.03,0.00,0.00
10412.11,-70.36,0.00,0.00
10417.97,-73.09,0.00,0.00
10423.83,-76.09,0.00,0.00
10429.69,-77.63,0.00,0.00
10435.55,-76.43,0.00,0.00
10441.41,-75.14,0.00,0.00
10447.27,-74.62,0.00,0.00
10453.13,-74.85,0.00,0.00
10458.98,-75.49,0.00,0.00
10464.84,-76.37,0.00,0.00
10470.70,-77.34,0.00,0.00
10476.56,-77.30,0.00,0.00
10482.42,-75.84,0.00,0.00
10488.28,-74.00,0.00,0.00
10494.14,-72.32,0.00,0.00
10500.00,-70.95,0.00,0.00
10505.86,-70.09,0.00,0.00
10511.72,-69.62,0.00,0.00
10517.58,-69.47,0.00,0.00
10523.44,-69.51,0.00,0.00
10529.30,-69.63,0.00,0.00
10535.16,-70.17,0.00,0.00
10541.02,-71.17,0.00,0.00
10546.88,-72.56,0.00,0.00
10552.73,-74.57,0.00,0.00
10558.59,-77.68,0.00,0.00
10564.45,-82.90,0.00,0.00
10570.31,-87.06,0.00,0.00
10576.17,-82.67,0.00,0.00
10582.03,-80.36,0.00,0.00
10587.89,-79.52,0.00,0.00
10593.75,-79.07,0.00,0.00
10599.61,-78.84,0.00,0.00
10605.47,-78.70,0.00,0.00
10611.33,-78.83,0.00,0.00
10617.19,-78.90,0.00,0.00
10623.05,-78.30,0.00,0.00
10628.91,-77.01,0.00,0.00
10634.77,-75.54,0.00,0.00
10640.63,-74.75,0.00,0.00
10646.48,-74.67,0.00,0.00
10652.34,-75.42,0.00,0.00
10658.20,-76.98,0.00,0.00
10664.06,-79.27,0.00,0.00
10669.92,-82.34,0.00,0.00
10675.78,-86.85,0.00,0.00
10681.64,-83.41,0.00,0.00
10687.50,-79.42,0.00,0.00
10693.36,-76.95,0.00,0.00
10699.22,-74.92,0.00,0.00
10705.08,-72.72,0.00,0.00
10710.94,-70.43,0.00,0.00
10716.80,-68.24,0.00,0.00
10722.66,-66.14,0.00,0.00
10728.52,-64.33,0.00,0.00
10734.38,-62.73,0.00,0.00
10740.23,-61.36,0.00,0.00
10746.09,-60.21,0.00,0.00
10751.95,-59.23,0.00,0.00
10757.81,-58.43,0.00,0.00
10763.67,-57.81,0.00,0.00
10769.53,-57.39,0.00,0.00
10775.39,-57.19,0.07,0.00
10781.25,-57.21,0.04,0.00
10787.11,-57.41,0.02,0.00
10792.97,-57.79,0.00,0.00
10798.83,-58.34,0.00,0.00
10804.69,-59.00,0.00,0.00
10810.55,-59.66,0.00,0.00
10816.41,-60.24,0.00,0.00
10822.27,-60.65,0.00,0.00
10828.13,-60.94,0.00,0.00
10833.98,-61.11,0.00,0.00
10839.84,-61.29,0.00,0.00
10845.70,-61.51,0.00,0.00
10851.56,-61.67,0.00,0.00
10857.42,-61.69,0.00,0.00
10863.28,-61.63,0.00,0.00
10869.14,-61.55,0.00,0.00
10875.00,-61.44,0.00,0.00
10880.86,-61.38,0.00,0.00
10886.72,-61.39,0.00,0.00
10892.58,-61.49,0.00,0.00
10898.44,-61.65,0.00,0.00
10904.30,-61.77,0.00,0.00
10910.16,-61.98,0.00,0.00
10916.02,-62.26,0.00,0.00
10921.88,-62.62,0.00,0.00
10927.73,-63.05,0.00,0.00
10933.59,-63.48,0.00,0.00
10939.45,-63.87,0.00,0.00
10945.31,-64.16,0.00,0.00
10951.17,-64.47,0.00,0.00
10957.03,-64.81,0.00,0.00
10962.89,-65.15,0.00,0.00
10968.75,-65.35,0.00,0.00
10974.61,-65.39,0.00,0.00
10980.47,-65.42,0.00,0.00
10986.33,-65.49,0.00,0.00
10992.19,-65.60,0.00,0.00
10998.05,-65.92,0.00,0.00
11003.91,-66.57,0.00,0.00
11009.77,-67.54,0.00,0.00
11015.63,-68.82,0.00,0.00
11021.48,-70.41,0.00,0.00
11027.34,-72.07,0.00,0.00
11033.20,-73.82,0.00,0.00
11039.06,-75.69,0.00,0.00
11044.92,-77.00,0.00,0.00
11050.78,-76.38,0.00,0.00
11056.64,-74.71,0.00,0.00
11062.50,-72.97,0.00,0.00
11068.36,-71.37,0.00,0.00
11074.22,-70.10,0.00,0.00
11080.08,-69.08,0.00,0.00
11085.94,-68.15,0.00,0.00
11091.80,-67.31,0.00,0.00
11097.66,-66.65,0.00,0.00
11103.52,-66.22,0.00,0.00
11109.38,-65.83,0.00,0.00
11115.23,-65.48,0.00,0.00
11121.09,-65.23,0.00,0.00
11126.95,-65.02,0.00,0.00
11132.81,-64.88,0.00,0.00
11138.67,-64.82,0.00,0.00
11144.53,-64.79,0.00,0.00
11150.39,-64.82,0.00,0.00
11156.25,-64.89,0.00,0.00
11162.11,-64.91,0.00,0.00
11167.97,-64.85,0.00,0.00
11173.83,-64.80,0.00,0.00
11179.69,-64.77,0.00,0.00
11185.55,-64.76,0.00,0.00
11191.41,-64.76,0.00,0.00
11197.27,-64.74,0.00,0.00
11203.13,-64.65,0.00,0.00
11208.98,-64.49,0.00,0.00
11214.84,-64.31,0.00,0.00
11220.70,-64.16,0.00,0.00
11226.56,-64.09,0.00,0.00
11232.42,-64.02,0.00,0.00
11238.28,-63.84,0.00,0.00
11244.14,-63.49,0.00,0.00
11250.00,-63.03,0.00,0.00
11255.86,-62.57,0.00,0.00
11261.72,-62.22,0.00,0.00
11267.58,-61.98,0.00,0.00
11273.44,-61.83,0.00,0.00
11279.30,-61.82,0.00,0.00
11285.16,-61.94,0.00,0.00
11291.02,-62.15,0.00,0.00
11296.88,-62.43,0.00,0.00
11302.73,-62.78,0.00,0.00
11308.59,-63.15,0.00,0.00
11314.45,-63.49,0.00,0.00
11320.31,-63.80,0.00,0.00
11326.17,-64.09,0.00,0.00
11332.03,-64.40,0.00,0.00
11337.89,-64.72,0.00,0.00
11343.75,-65.05,0.00,0.00
11349.61,-65.38,0.00,0.00
11355.47,-65.76,0.00,0.00
11361.33,-66.14,0.00,0.00
11367.19,-66.39,0.00,0.00
11373.05,-66.43,0.00,0.00
11378.91,-66.29,0.00,0.00
11384.77,-66.01,0.00,0.00
11390.63,-65.64,0.00,0.00
11396.48,-65.20,0.00,0.00
11402.34,-64.71,0.00,0.00
11408.20,-64.25,0.00,0.00
11414.06,-63.87,0.00,0.00
11419.92,-63.52,0.00,0.00
11425.78,-63.16,0.00,0.00
11431.64,-62.94,0.00,0.00
11437.50,-62.91,0.00,0.00
11443.36,-63.28,0.00,0.00
11449.22,-64.04,0.00,0.00
11455.08,-64.76,0.00,0.00
11460.94,-65.04,0.00,0.00
11466.80,-65.00,0.00,0.00
11472.66,-64.76,0.00,0.00
11478.52,-64.48,0.00,0.00
11484.38,-64.40,0.00,0.00
11490.23,-64.59,0.00,0.00
11496.09,-64.99,0.00,0.00
11501.95,-65.45,0.00,0.00
11507.81,-65.76,0.00,0.00
11513.67,-65.91,0.00,0.00
11519.53,-65.74,0.00,0.00
11525.39,-65.23,0.00,0.00
11531.25,-64.80,0.00,0.00
11537.11,-64.60,0.00,0.00
11542.97,-64.47,0.00,0.00
11548.83,-64.37,0.00,0.00
11554.69,-64.23,0.00,0.00
11560.55,-64.08,0.00,0.00
11566.41,-64.02,0.00,0.00
11572.27,-64.07,0.00,0.00
11578.13,-64.29,0.00,0.00
11583.98,-64.68,0.00,0.00
11589.84,-65.25,0.00,0.00
11595.70,-66.03,0.00,0.00
11601.56,-67.01,0.00,0.00
11607.42,-67.96,0.00,0.00
11613.28,-68.66,0.00,0.00
11619.14,-69.02,0.00,0.00
11625.00,-69.35,0.00,0.00
11630.86,-69.87,0.00,0.00
11636.72,-70.67,0.00,0.00
11642.58,-71.82,0.00,0.00
11648.44,-73.29,0.00,0.00
11654.30,-74.75,0.00,0.00
11660.16,-75.36,0.00,0.00
11666.02,-74.21,0.00,0.00
11671.88,-72.16,0.00,0.00
11677.73,-70.19,0.00,0.00
11683.59,-68.61,0.00,0.00
11689.45,-67.42,0.00,0.00
11695.31,-66.53,0.00,0.00
11701.17,-65.91,0.00,0.00
11707.03,-65.62,0.00,0.00
11712.89,-65.61,0.00,0.00
11718.75,-65.88,0.00,0.00
11724.61,-66.42,0.00,0.00
11730.47,-67.23,0.00,0.00
11736.33,-68.20,0.00,0.00
11742.19,-69.20,0.00,0.00
11748.05,-69.82,0.00,0.00
11753.91,-69.95,0.00,0.00
11759.77,-69.70,0.00,0.00
11765.63,-69.03,0.00,0.00
11771.48,-68.10,0.00,0.00
11777.34,-67.06,0.00,0.00
11783.20,-66.11,0.00,0.00
11789.06,-65.34,0.00,0.00
11794.92,-64.82,0.00,0.00
11800.78,-64.54,0.00,0.00
11806.64,-64.44,0.00,0.00
11812.50,-64.42,0.00,0.00
11818.36,-64.43,0.00,0.00
11824.22,-64.40,0.00,0.00
11830.08,-64.34,0.00,0.00
11835.94,-64.14,0.00,0.00
11841.80,-63.82,0.00,0.00
11847.66,-63.40,0.00,0.00
11853.52,-63.02,0.00,0.00
11859.38,-62.72,0.00,0.00
11865.23,-62.47,0.00,0.00
11871.09,-62.30,0.00,0.00
11876.95,-62.25,0.00,0.00
11882.81,-62.38,0.00,0.00
11888.67,-62.66,0.00,0.00
11894.53,-63.01,0.00,0.00
11900.39,-63.42,0.00,0.00
11906.25,-63.86,0.00,0.00
11912.11,-64.21,0.00,0.00
11917.97,-64.41,0.00,0.00
11923.83,-64.53,0.00,0.00
11929.69,-64.63,0.00,0.00
11935.55,-64.75,0.00,0.00
11941.41,-64.89,0.00,0.00
11947.27,-65.00,0.00,0.00
11953.13,-65.17,0.00,0.00
11958.98,-65.53,0.00,0.00
11964.84,-66.02,0.00,0.00
11970.70,-66.42,0.00,0.00
11976.56,-66.49,0.00,0.00
11982.42,-66.15,0.00,0.00
11988.28,-65.67,0.00,0.00
11994.14,-65.20,0.00,0.00
12000.00,-64.88,0.00,0.00
12005.86,-64.68,0.00,0.00
12011.72,-64.57,0.00,0.00
12017.58,-64.56,0.00,0.00
12023.44,-64.59,0.00,0.00
12029.30,-64.68,0.00,0.00
12035.16,-64.99,0.00,0.00
12041.02,-65.51,0.00,0.00
12046.88,-66.13,0.00,0.00
12052.73,-66.71,0.00,0.00
12058.59,-67.16,0.00,0.00
12064.45,-67.50,0.00,0.00
12070.31,-67.68,0.00,0.00
12076.17,-67.64,0.00,0.00
12082.03,-67.34,0.00,0.00
12087.89,-67.04,0.00,0.00
12093.75,-66.79,0.00,0.00
12099.61,-66.47,0.00,0.00
12105.47,-66.04,0.00,0.00
12111.33,-65.50,0.00,0.00
12117.19,-64.83,0.00,0.00
12123.05,-64.11,0.00,0.00
12128.91,-63.42,0.00,0.00
12134.77,-62.79,0.00,0.00
12140.63,-62.30,0.00,0.00
12146.48,-61.96,0.00,0.00
12152.34,-61.73,0.00,0.00
12158.20,-61.61,0.00,0.00
12164.06,-61.56,0.00,0.00
12169.92,-61.55,0.00,0.00
12175.78,-61.60,0.00,0.00
12181.64,-61.72,0.00,0.00
12187.50,-61.96,0.00,0.00
12193.36,-62.34,0.00,0.00
12199.22,-62.88,0.00,0.00
12205.08,-63.56,0.00,0.00
12210.94,-64.34,0.00,0.00
12216.80,-65.12,0.00,0.00
12222.66,-65.90,0.00,0.00
12228.52,-66.76,0.00,0.00
12234.38,-67.80,0.00,0.00
12240.23,-69.01,0.00,0.00
12246.09,-70.43,0.00,0.00
12251.95,-72.08,0.00,0.00
12257.81,-73.91,0.00,0.00
12263.67,-75.58,0.00,0.00
12269.53,-76.27,0.00,0.00
12275.39,-75.47,0.00,0.00
12281.25,-73.95,0.00,0.00
12287.11,-72.59,0.00,0.00
12292.97,-71.58,0.00,0.00
12298.83,-71.05,0.00,0.00
12304.69,-70.86,0.00,0.00
12310.55,-70.91,0.00,0.00
12316.41,-70.94,0.00,0.00
12322.27,-70.94,0.00,0.00
12328.13,-70.96,0.00,0.00
12333.98,-71.02,0.00,0.00
12339.84,-71.07,0.00,0.00
12345.70,-71.18,0.00,0.00
12351.56,-71.29,0.00,0.00
12357.42,-71.22,0.00,0.00
12363.28,-71.03,0.00,0.00
12369.14,-70.83,0.00,0.00
12375.00,-70.59,0.00,0.00
12380.86,-70.40,0.00,0.00
12386.72,-70.20,0.00,0.00
12392.58,-69.96,0.00,0.00
12398.44,-69.71,0.00,0.00
12404.30,-69.50,0.00,0.00
12410.16,-69.39,0.00,0.00
12416.02,-69.43,0.00,0.00
12421.88,-69.61,0.00,0.00
12427.73,-69.93,0.00,0.00
12433.59,-70.36,0.00,0.00
12439.45,-70.78,0.00,0.00
12445.31,-71.07,0.00,0.00
12451.17,-71.29,0.00,0.00
12457.03,-71.43,0.00,0.00
12462.89,-71.44,0.00,0.00
12468.75,-71.31,0.00,0.00
12474.61,-71.05,0.00,0.00
12480.47,-70.65,0.00,0.00
12486.33,-70.15,0.00,0.00
12492.19,-69.52,0.00,0.00
12498.05,-68.85,0.00,0.00
12503.91,-68.24,0.00,0.00
12509.77,-67.73,0.00,0.00
12515.63,-67.32,0.00,0.00
12521.48,-66.98,0.00,0.00
12527.34,-66.76,0.00,0.00
12533.20,-66.62,0.00,0.00
12539.06,-66.48,0.00,0.00
12544.92,-66.33,0.00,0.00
12550.78,-66.10,0.00,0.00
12556.64,-65.82,0.00,0.00
12562.50,-65.53,0.00,0.00
12568.36,-65.27,0.00,0.00
12574.22,-65.06,0.00,0.00
12580.08,-64.93,0.00,0.00
12585.94,-64.96,0.00,0.00
12591.80,-65.17,0.00,0.00
12597.66,-65.54,0.00,0.00
12603.52,-66.02,0.00,0.00
12609.38,-66.58,0.00,0.00
12615.23,-67.24,0.00,0.00
12621.09,-67.99,0.00,0.00
12626.95,-68.77,0.00,0.00
12632.81,-69.57,0.00,0.00
12638.67,-70.31,0.00,0.00
12644.53,-70.86,0.00,0.00
12650.39,-71.24,0.00,0.00
12656.25,-71.46,0.00,0.00
12662.11,-71.51,0.00,0.00
12667.97,-71.27,0.00,0.00
12673.83,-70.95,0.00,0.00
12679.69,-70.75,0.00,0.00
12685.55,-70.80,0.00,0.00
12691.41,-71.12,0.00,0.00
12697.27,-71.58,0.00,0.00
12703.13,-72.08,0.00,0.00
12708.98,-72.59,0.00,0.00
12714.84,-73.08,0.00,0.00
12720.70,-73.65,0.00,0.00
12726.56,-74.25,0.00,0.00
12732.42,-74.80,0.00,0.00
12738.28,-75.28,0.00,0.00
12744.14,-75.73,0.00,0.00
12750.00,-76.14,0.00,0.00
12755.86,-76.44,0.00,0.00
12761.72,-76.97,0.00,0.00
12767.58,-78.05,0.00,0.00
12773.44,-79.97,0.00,0.00
12779.30,-82.96,0.00,0.00
12785.16,-86.68,0.00,0.00
12791.02,-83.93,0.00,0.00
12796.88,-80.07,0.00,0.00
12802.73,-77.30,0.00,0.00
12808.59,-75.34,0.00,0.00
12814.45,-74.14,0.00,0.00
12820.31,-73.58,0.00,0.00
12826.17,-73.48,0.00,0.00
12832.03,-73.67,0.00,0.00
12837.89,-74.03,0.00,0.00
12843.75,-74.35,0.00,0.00
12849.61,-74.48,0.00,0.00
12855.47,-74.36,0.00,0.00
12861.33,-74.11,0.00,0.00
12867.19,-73.75,0.00,0.00
12873.05,-73.37,0.00,0.00
12878.91,-72.86,0.00,0.00
12884.77,-72.17,0.00,0.00
12890.63,-71.34,0.00,0.00
12896.48,-70.55,0.00,0.00
12902.34,-69.86,0.00,0.00
12908.20,-69.28,0.00,0.00
12914.06,-68.82,0.00,0.00
12919.92,-68.55,0.00,0.00
12925.78,-68.38,0.00,0.00
12931.64,-68.25,0.00,0.00
12937.50,-68.12,0.00,0.00
12943.36,-67.98,0.00,0.00
12949.22,-67.84,0.00,0.00
12955.08,-67.74,0.00,0.00
12960.94,-67.73,0.00,0.00
12966.80,-67.84,0.00,0.00
12972.66,-68.08,0.00,0.00
12978.52,-68.54,0.00,0.00
12984.38,-69.25,0.00,0.00
12990.23,-70.33,0.00,0.00
12996.09,-71.89,0.00,0.00
13001.95,-73.91,0.00,0.00
13007.81,-76.25,0.00,0.00
13013.67,-78.27,0.00,0.00
13019.53,-79.19,0.00,0.00
13025.39,-79.45,0.00,0.00
13031.25,-80.09,0.00,0.00
13037.11,-81.30,0.00,0.00
13042.97,-82.62,0.00,0.00
13048.83,-83.37,0.00,0.00
13054.69,-82.93,0.00,0.00
13060.55,-81.54,0.00,0.00
13066.41,-80.16,0.00,0.00
13072.27,-79.12,0.00,0.00
13078.13,-78.02,0.00,0.00
13083.98,-76.70,0.00,0.00
13089.84,-75.21,0.00,0.00
13095.70,-73.86,0.00,0.00
13101.56,-72.82,0.00,0.00
13107.42,-72.18,0.00,0.00
13113.28,-71.91,0.00,0.00
13119.14,-71.99,0.00,0.00
13125.00,-72.37,0.00,0.00
13130.86,-73.02,0.00,0.00
13136.72,-73.92,0.00,0.00
13142.58,-75.11,0.00,0.00
13148.44,-76.50,0.00,0.00
13154.30,-77.97,0.00,0.00
13160.16,-79.32,0.00,0.00
13166.02,-79.71,0.00,0.00
13171.88,-78.50,0.00,0.00
13177.73,-76.97,0.00,0.00
13183.59,-75.65,0.00,0.00
13189.45,-74.59,0.00,0.00
13195.31,-73.86,0.00,0.00
13201.17,-73.43,0.00,0.00
13207.03,-73.18,0.00,0.00
13212.89,-73.10,0.00,0.00
13218.75,-73.10,0.00,0.00
13224.61,-72.98,0.00,0.00
13230.47,-72.69,0.00,0.00
13236.33,-72.40,0.00,0.00
13242.19,-72.16,0.00,0.00
13248.05,-72.14,0.00,0.00
13253.91,-72.43,0.00,0.00
13259.77,-73.04,0.00,0.00
13265.63,-73.97,0.00,0.00
13271.48,-75.17,0.00,0.00
13277.34,-76.49,0.00,0.00
13283.20,-77.82,0.00,0.00
13289.06,-78.67,0.00,0.00
13294.92,-78.75,0.00,0.00
13300.78,-78.24,0.00,0.00
13306.64,-77.58,0.00,0.00
13312.50,-77.12,0.00,0.00
13318.36,-76.84,0.00,0.00
13324.22,-76.80,0.00,0.00
13330.08,-77.00,0.00,0.00
13335.94,-77.30,0.00,0.00
13341.80,-77.74,0.00,0.00
13347.66,-78.19,0.00,0.00
13353.52,-78.53,0.00,0.00
13359.38,-78.73,0.00,0.00
13365.23,-79.01,0.00,0.00
13371.09,-79.47,0.00,0.00
13376.95,-80.10,0.00,0.00
13382.81,-80.78,0.00,0.00
13388.67,-81.39,0.00,0.00
13394.53,-81.88,0.00,0.00
13400.39,-82.24,0.00,0.00
13406.25,-82.23,0.00,0.00
13412.11,-81.97,0.00,0.00
13417.97,-81.70,0.00,0.00
13423.83,-81.70,0.00,0.00
13429.69,-81.84,0.00,0.00
13435.55,-81.95,0.00,0.00
13441.41,-81.92,0.00,0.00
13447.27,-81.78,0.00,0.00
13453.13,-81.53,0.00,0.00
13458.98,-81.04,0.00,0.00
13464.84,-80.42,0.00,0.00
13470.70,-80.01,0.00,0.00
13476.56,-79.83,0.00,0.00
13482.42,-79.91,0.00,0.00
13488.28,-80.10,0.00,0.00
13494.14,-80.47,0.00,0.00
13500.00,-81.14,0.00,0.00
13505.86,-82.06,0.00,0.00
13511.72,-83.28,0.00,0.00
13517.58,-85.05,0.00,0.00
13523.44,-87.33,0.00,0.00
13529.30,-89.82,0.00,0.00
13535.16,-91.73,0.00,0.00
13541.02,-91.85,0.00,0.00
13546.88,-91.07,0.00,0.00
13552.73,-90.23,0.00,0.00
13558.59,-89.86,0.00,0.00
13564.45,-90.26,0.00,0.00
13570.31,-90.58,0.00,0.00
13576.17,-90.38,0.00,0.00
13582.03,-90.33,0.00,0.00
13587.89,-90.85,0.00,0.00
13593.75,-91.89,0.00,0.00
13599.61,-93.23,0.00,0.00
13605.47,-93.11,0.00,0.00
13611.33,-91.09,0.00,0.00
13617.19,-88.94,0.00,0.00
13623.05,-87.02,0.00,0.00
13628.91,-85.63,0.00,0.00
13634.77,-84.90,0.00,0.00
13640.63,-84.49,0.00,0.00
13646.48,-84.25,0.00,0.00
13652.34,-84.21,0.00,0.00
13658.20,-84.69,0.00,0.00
