Hz,dBFS(rms),THD(%),BUZZ(%)
4523.44,-86.74,0.00,0.00
4529.30,-86.34,0.00,0.00
4535.16,-86.57,0.00,0.00
4541.02,-87.27,0.00,0.00
4546.88,-87.75,0.00,0.00
4552.73,-87.44,0.00,0.00
4558.59,-86.35,0.00,0.00
4564.45,-85.54,0.00,0.00
4570.31,-86.75,0.00,0.00
4576.17,-87.20,0.00,0.00
4582.03,-87.00,0.00,0.00
4587.89,-87.00,0.00,0.00
4593.75,-88.08,0.00,0.00
4599.61,-87.99,0.00,0.00
4605.47,-87.14,0.00,0.00
4611.33,-86.93,0.00,0.00
4617.19,-88.48,0.00,0.00
4623.05,-88.09,0.00,0.00
4628.91,-87.67,0.00,0.00
4634.77,-87.71,0.00,0.00
4640.63,-88.01,0.00,0.00
4646.48,-88.79,0.00,0.00
4652.34,-86.78,0.00,0.00
4658.20,-86.37,0.00,0.00
4664.06,-87.62,0.00,0.00
4669.92,-87.17,0.00,0.00
4675.78,-86.34,0.00,0.00
4681.64,-87.55,0.00,0.00
4687.50,-87.13,0.00,0.00
4693.36,-88.30,0.00,0.00
4699.22,-88.07,0.00,0.00
4705.08,-87.30,0.00,0.00
4710.94,-86.48,0.00,0.00
4716.80,-87.19,0.00,0.00
4722.66,-87.76,0.00,0.00
4728.52,-86.32,0.00,0.00
4734.38,-87.01,0.00,0.00
4740.23,-87.65,0.00,0.00
4746.09,-87.25,0.00,0.00
4751.95,-87.50,0.00,0.00
4757.81,-87.74,0.00,0.00
4763.67,-87.41,0.00,0.00
4769.53,-87.52,0.00,0.00
4775.39,-87.17,0.00,0.00
4781.25,-88.76,0.00,0.00
4787.11,-87.80,0.00,0.00
4792.97,-87.26,0.00,0.00
4798.83,-88.35,0.00,0.00
4804.69,-88.00,0.00,0.00
4810.55,-88.13,0.00,0.00
4816.41,-87.92,0.00,0.00
4822.27,-87.50,0.00,0.00
4828.13,-87.53,0.00,0.00
4833.98,-88.01,0.00,0.00
4839.84,-87.09,0.00,0.00
4845.70,-86.95,0.00,0.00
4851.56,-88.17,0.00,0.00
4857.42,-89.25,0.00,0.00
4863.28,-87.62,0.00,0.00
4869.14,-87.18,0.00,0.00
4875.00,-87.36,0.00,0.00
4880.86,-87.10,0.00,0.00
4886.72,-86.97,0.00,0.00
4892.58,-87.74,0.00,0.00
4898.44,-88.68,0.00,0.00
4904.30,-88.52,0.00,0.00
4910.16,-87.60,0.00,0.00
4916.02,-87.37,0.00,0.00
4921.88,-87.32,0.00,0.00
4927.73,-87.97,0.00,0.00
4933.59,-88.28,0.00,0.00
4939.45,-86.91,0.00,0.00
4945.31,-86.17,0.00,0.00
4951.17,-86.50,0.00,0.00
4957.03,-86.35,0.00,0.00
4962.89,-87.52,0.00,0.00
4968.75,-87.53,0.00,0.00
4974.61,-87.75,0.00,0.00
4980.47,-87.21,0.00,0.00
4986.33,-86.85,0.00,0.00
4992.19,-87.02,0.00,0.00
4998.05,-88.35,0.00,0.00
5003.91,-89.28,0.00,0.00
5009.77,-87.40,0.00,0.00
5015.63,-87.44,0.00,0.00
5021.48,-87.59,0.00,0.00
5027.34,-87.17,0.00,0.00
5033.20,-87.30,0.00,0.00
5039.06,-88.02,0.00,0.00
5044.92,-87.92,0.00,0.00
5050.78,-87.38,0.00,0.00
5056.64,-87.50,0.00,0.00
5062.50,-87.57,0.00,0.00
5068.36,-87.83,0.00,0.00
5074.22,-88.48,0.00,0.00
5080.08,-87.91,0.00,0.00
5085.94,-88.10,0.00,0.00
5091.80,-88.32,0.00,0.00
5097.66,-88.54,0.00,0.00
5103.52,-87.60,0.00,0.00
5109.38,-87.33,0.00,0.00
5115.23,-88.36,0.00,0.00
5121.09,-88.72,0.00,0.00
5126.95,-89.11,0.00,0.00
5132.81,-87.96,0.00,0.00
5138.67,-88.23,0.00,0.00
5144.53,-88.42,0.00,0.00
5150.39,-87.37,0.00,0.00
5156.25,-87.46,0.00,0.00
5162.11,-87.84,0.00,0.00
5167.97,-86.35,0.00,0.00
5173.83,-86.28,0.00,0.00
5179.69,-87.78,0.00,0.00
5185.55,-88.10,0.00,0.00
5191.41,-87.60,0.00,0.00
5197.27,-87.66,0.00,0.00
5203.13,-87.45,0.00,0.00
5208.98,-87.95,0.00,0.00
5214.84,-88.34,0.00,0.00
5220.70,-87.90,0.00,0.00
5226.56,-86.72,0.00,0.00
5232.42,-87.23,0.00,0.00
5238.28,-86.82,0.00,0.00
5244.14,-87.20,0.00,0.00
5250.00,-88.23,0.00,0.00
5255.86,-88.09,0.00,0.00
5261.72,-88.36,0.00,0.00
5267.58,-88.34,0.00,0.00
5273.44,-87.87,0.00,0.00
5279.30,-87.53,0.00,0.00
5285.16,-88.45,0.00,0.00
5291.02,-88.41,0.00,0.00
5296.88,-87.81,0.00,0.00
5302.73,-87.79,0.00,0.00
5308.59,-87.64,0.00,0.00
5314.45,-87.46,0.00,0.00
5320.31,-88.18,0.00,0.00
5326.17,-88.09,0.00,0.00
5332.03,-88.04,0.00,0.00
5337.89,-86.93,0.00,0.00
5343.75,-87.00,0.00,0.00
5349.61,-87.98,0.00,0.00
5355.47,-87.74,0.00,0.00
5361.33,-89.60,0.00,0.00
5367.19,-90.09,0.00,0.00
5373.05,-88.46,0.00,0.00
5378.91,-87.99,0.00,0.00
5384.77,-87.59,0.00,0.00
5390.63,-87.07,0.00,0.00
5396.48,-87.12,0.00,0.00
5402.34,-88.02,0.00,0.00
5408.20,-87.45,0.00,0.00
5414.06,-89.14,0.00,0.00
5419.92,-88.71,0.00,0.00
5425.78,-87.40,0.00,0.00
5431.64,-87.03,0.00,0.00
5437.50,-87.99,0.00,0.00
5443.36,-88.17,0.00,0.00
5449.22,-87.35,0.00,0.00
5455.08,-88.76,0.00,0.00
5460.94,-88.74,0.00,0.00
5466.80,-87.65,0.00,0.00
5472.66,-87.64,0.00,0.00
5478.52,-87.58,0.00,0.00
5484.38,-88.04,0.00,0.00
5490.23,-88.34,0.00,0.00
5496.09,-88.92,0.00,0.00
5501.95,-88.38,0.00,0.00
5507.81,-88.18,0.00,0.00
5513.67,-87.79,0.00,0.00
5519.53,-87.73,0.00,0.00
5525.39,-89.22,0.00,0.00
5531.25,-88.86,0.00,0.00
5537.11,-87.49,0.00,0.00
5542.97,-86.89,0.00,0.00
5548.83,-87.29,0.00,0.00
5554.69,-87.73,0.00,0.00
5560.55,-88.18,0.00,0.00
5566.41,-88.28,0.00,0.00
5572.27,-87.24,0.00,0.00
5578.13,-88.34,0.00,0.00
5583.98,-89.50,0.00,0.00
5589.84,-87.12,0.00,0.00
5595.70,-86.67,0.00,0.00
5601.56,-87.82,0.00,0.00
5607.42,-88.53,0.00,0.00
5613.28,-88.11,0.00,0.00
5619.14,-87.68,0.00,0.00
5625.00,-89.03,0.00,0.00
5630.86,-88.49,0.00,0.00
5636.72,-87.11,0.00,0.00
5642.58,-87.50,0.00,0.00
5648.44,-88.27,0.00,0.00
5654.30,-88.28,0.00,0.00
5660.16,-87.19,0.00,0.00
5666.02,-88.87,0.00,0.00
5671.88,-89.09,0.00,0.00
5677.73,-89.10,0.00,0.00
5683.59,-88.00,0.00,0.00
5689.45,-86.77,0.00,0.00
5695.31,-87.55,0.00,0.00
5701.17,-87.31,0.00,0.00
5707.03,-88.11,0.00,0.00
5712.89,-88.40,0.00,0.00
5718.75,-88.64,0.00,0.00
5724.61,-87.79,0.00,0.00
5730.47,-87.00,0.00,0.00
5736.33,-88.15,0.00,0.00
5742.19,-88.43,0.00,0.00
5748.05,-87.72,0.00,0.00
5753.91,-88.31,0.00,0.00
5759.77,-87.93,0.00,0.00
5765.63,-87.52,0.00,0.00
5771.48,-88.61,0.00,0.00
5777.34,-88.06,0.00,0.00
5783.20,-87.35,0.00,0.00
5789.06,-88.66,0.00,0.00
5794.92,-88.85,0.00,0.00
5800.78,-87.68,0.00,0.00
5806.64,-87.57,0.00,0.00
5812.50,-89.25,0.00,0.00
5818.36,-88.42,0.00,0.00
5824.22,-88.18,0.00,0.00
5830.08,-88.45,0.00,0.00
5835.94,-89.02,0.00,0.00
5841.80,-88.61,0.00,0.00
5847.66,-88.54,0.00,0.00
5853.52,-89.45,0.00,0.00
5859.38,-88.66,0.00,0.00
5865.23,-88.86,0.00,0.00
5871.09,-88.26,0.00,0.00
5876.95,-87.90,0.00,0.00
5882.81,-88.63,0.00,0.00
5888.67,-88.43,0.00,0.00
5894.53,-87.94,0.00,0.00
5900.39,-88.37,0.00,0.00
5906.25,-88.57,0.00,0.00
5912.11,-88.29,0.00,0.00
5917.97,-87.80,0.00,0.00
5923.83,-88.70,0.00,0.00
5929.69,-88.52,0.00,0.00
5935.55,-88.04,0.00,0.00
5941.41,-87.36,0.00,0.00
5947.27,-88.83,0.00,0.00
5953.13,-89.71,0.00,0.00
5958.98,-88.93,0.00,0.00
5964.84,-88.40,0.00,0.00
5970.70,-89.03,0.00,0.00
5976.56,-88.31,0.00,0.00
5982.42,-87.89,0.00,0.00
5988.28,-88.24,0.00,0.00
5994.14,-89.17,0.00,0.00
6000.00,-88.21,0.00,0.00
6005.86,-87.87,0.00,0.00
6011.72,-87.96,0.00,0.00
6017.58,-88.43,0.00,0.00
6023.44,-88.72,0.00,0.00
6029.30,-88.53,0.00,0.00
6035.16,-89.59,0.00,0.00
6041.02,-88.64,0.00,0.00
6046.88,-88.72,0.00,0.00
6052.73,-89.10,0.00,0.00
6058.59,-88.54,0.00,0.00
6064.45,-87.87,0.00,0.00
6070.31,-88.52,0.00,0.00
6076.17,-89.16,0.00,0.00
6082.03,-89.48,0.00,0.00
6087.89,-88.90,0.00,0.00
6093.75,-87.85,0.00,0.00
6099.61,-87.87,0.00,0.00
6105.47,-88.55,0.00,0.00
6111.33,-88.14,0.00,0.00
6117.19,-87.68,0.00,0.00
6123.05,-87.70,0.00,0.00
6128.91,-88.48,0.00,0.00
6134.77,-88.14,0.00,0.00
6140.63,-88.07,0.00,0.00
6146.48,-87.83,0.00,0.00
6152.34,-87.75,0.00,0.00
6158.20,-88.12,0.00,0.00
6164.06,-88.61,0.00,0.00
6169.92,-88.10,0.00,0.00
6175.78,-88.07,0.00,0.00
6181.64,-88.00,0.00,0.00
6187.50,-89.08,0.00,0.00
6193.36,-89.21,0.00,0.00
6199.22,-90.06,0.00,0.00
6205.08,-89.52,0.00,0.00
6210.94,-88.18,0.00,0.00
6216.80,-87.27,0.00,0.00
6222.66,-86.67,0.00,0.00
6228.52,-86.50,0.00,0.00
6234.38,-88.37,0.00,0.00
6240.23,-88.69,0.00,0.00
6246.09,-89.81,0.00,0.00
6251.95,-88.98,0.00,0.00
6257.81,-88.03,0.00,0.00
6263.67,-88.75,0.00,0.00
6269.53,-88.61,0.00,0.00
6275.39,-87.85,0.00,0.00
6281.25,-88.39,0.00,0.00
6287.11,-88.32,0.00,0.00
6292.97,-88.32,0.00,0.00
6298.83,-87.69,0.00,0.00
6304.69,-87.67,0.00,0.00
6310.55,-88.19,0.00,0.00
6316.41,-89.04,0.00,0.00
6322.27,-89.52,0.00,0.00
6328.13,-88.64,0.00,0.00
6333.98,-87.55,0.00,0.00
6339.84,-88.45,0.00,0.00
6345.70,-88.29,0.00,0.00
6351.56,-88.09,0.00,0.00
6357.42,-88.63,0.00,0.00
6363.28,-88.59,0.00,0.00
6369.14,-88.21,0.00,0.00
6375.00,-88.00,0.00,0.00
6380.86,-89.44,0.00,0.00
6386.72,-89.15,0.00,0.00
6392.58,-88.38,0.00,0.00
6398.44,-88.34,0.00,0.00
6404.30,-89.47,0.00,0.00
6410.16,-88.25,0.00,0.00
6416.02,-88.11,0.00,0.00
6421.88,-88.74,0.00,0.00
6427.73,-88.51,0.00,0.00
6433.59,-88.76,0.00,0.00
6439.45,-89.13,0.00,0.00
6445.31,-88.01,0.00,0.00
6451.17,-88.19,0.00,0.00
6457.03,-89.13,0.00,0.00
6462.89,-89.54,0.00,0.00
6468.75,-87.60,0.00,0.00
6474.61,-87.11,0.00,0.00
6480.47,-87.52,0.00,0.00
6486.33,-88.43,0.00,0.00
6492.19,-88.84,0.00,0.00
6498.05,-88.96,0.00,0.00
6503.91,-88.18,0.00,0.00
6509.77,-88.28,0.00,0.00
6515.63,-88.58,0.00,0.00
6521.48,-89.47,0.00,0.00
6527.34,-89.26,0.00,0.00
6533.20,-88.45,0.00,0.00
6539.06,-88.04,0.00,0.00
6544.92,-87.97,0.00,0.00
6550.78,-88.03,0.00,0.00
6556.64,-88.72,0.00,0.00
6562.50,-89.25,0.00,0.00
6568.36,-88.91,0.00,0.00
6574.22,-88.12,0.00,0.00
6580.08,-88.20,0.00,0.00
6585.94,-88.32,0.00,0.00
6591.80,-88.98,0.00,0.00
6597.66,-88.47,0.00,0.00
6603.52,-88.24,0.00,0.00
6609.38,-89.29,0.00,0.00
6615.23,-90.14,0.00,0.00
6621.09,-89.39,0.00,0.00
6626.95,-88.75,0.00,0.00
6632.81,-87.96,0.00,0.00
6638.67,-88.10,0.00,0.00
6644.53,-89.16,0.00,0.00
6650.39,-88.94,0.00,0.00
6656.25,-89.28,0.00,0.00
6662.11,-88.82,0.00,0.00
6667.97,-87.41,0.00,0.00
6673.83,-87.48,0.00,0.00
6679.69,-87.85,0.00,0.00
6685.55,-88.62,0.00,0.00
6691.41,-89.32,0.00,0.00
6697.27,-89.09,0.00,0.00
6703.13,-89.32,0.00,0.00
6708.98,-89.45,0.00,0.00
6714.84,-88.29,0.00,0.00
6720.70,-88.75,0.00,0.00
6726.56,-89.46,0.00,0.00
6732.42,-89.45,0.00,0.00
6738.28,-89.03,0.00,0.00
6744.14,-89.31,0.00,0.00
6750.00,-88.61,0.00,0.00
6755.86,-88.68,0.00,0.00
6761.72,-89.05,0.00,0.00
6767.58,-88.24,0.00,0.00
6773.44,-88.15,0.00,0.00
6779.30,-88.13,0.00,0.00
6785.16,-88.15,0.00,0.00
6791.02,-89.23,0.00,0.00
6796.88,-90.19,0.00,0.00
6802.73,-89.33,0.00,0.00
6808.59,-88.62,0.00,0.00
6814.45,-89.25,0.00,0.00
6820.31,-89.79,0.00,0.00
6826.17,-89.76,0.00,0.00
6832.03,-89.36,0.00,0.00
6837.89,-89.00,0.00,0.00
6843.75,-88.18,0.00,0.00
6849.61,-88.06,0.00,0.00
6855.47,-88.64,0.00,0.00
6861.33,-90.37,0.00,0.00
6867.19,-88.26,0.00,0.00
6873.05,-88.51,0.00,0.00
6878.91,-89.02,0.00,0.00
6884.77,-90.09,0.00,0.00
6890.63,-90.51,0.00,0.00
6896.48,-90.50,0.00,0.00
6902.34,-89.68,0.00,0.00
6908.20,-88.40,0.00,0.00
6914.06,-87.88,0.00,0.00
6919.92,-88.34,0.00,0.00
6925.78,-89.31,0.00,0.00
6931.64,-89.29,0.00,0.00
6937.50,-89.16,0.00,0.00
6943.36,-88.25,0.00,0.00
6949.22,-88.33,0.00,0.00
6955.08,-88.96,0.00,0.00
6960.94,-88.75,0.00,0.00
6966.80,-89.50,0.00,0.00
6972.66,-89.53,0.00,0.00
6978.52,-89.59,0.00,0.00
6984.38,-88.61,0.00,0.00
6990.23,-88.20,0.00,0.00
6996.09,-88.79,0.00,0.00
7001.95,-88.30,0.00,0.00
7007.81,-88.28,0.00,0.00
7013.67,-88.39,0.00,0.00
7019.53,-88.31,0.00,0.00
7025.39,-88.18,0.00,0.00
7031.25,-89.01,0.00,0.00
7037.11,-88.60,0.00,0.00
7042.97,-88.93,0.00,0.00
7048.83,-89.18,0.00,0.00
7054.69,-88.76,0.00,0.00
7060.55,-89.45,0.00,0.00
7066.41,-90.19,0.00,0.00
7072.27,-89.11,0.00,0.00
7078.13,-89.60,0.00,0.00
7083.98,-89.37,0.00,0.00
7089.84,-88.58,0.00,0.00
7095.70,-88.96,0.00,0.00
7101.56,-89.86,0.00,0.00
7107.42,-89.28,0.00,0.00
7113.28,-87.97,0.00,0.00
7119.14,-88.12,0.00,0.00
7125.00,-88.68,0.00,0.00
7130.86,-90.12,0.00,0.00
7136.72,-88.97,0.00,0.00
7142.58,-88.27,0.00,0.00
7148.44,-89.49,0.00,0.00
7154.30,-89.47,0.00,0.00
7160.16,-88.41,0.00,0.00
7166.02,-87.79,0.00,0.00
7171.88,-89.35,0.00,0.00
7177.73,-89.68,0.00,0.00
7183.59,-89.83,0.00,0.00
7189.45,-89.80,0.00,0.00
7195.31,-89.37,0.00,0.00
7201.17,-88.67,0.00,0.00
7207.03,-89.09,0.00,0.00
7212.89,-89.87,0.00,0.00
7218.75,-89.41,0.00,0.00
7224.61,-89.09,0.00,0.00
7230.47,-89.29,0.00,0.00
7236.33,-89.11,0.00,0.00
7242.19,-88.97,0.00,0.00
7248.05,-87.93,0.00,0.00
7253.91,-87.98,0.00,0.00
7259.77,-87.66,0.00,0.00
7265.63,-88.11,0.00,0.00
7271.48,-89.45,0.00,0.00
7277.34,-88.59,0.00,0.00
7283.20,-88.22,0.00,0.00
7289.06,-88.78,0.00,0.00
7294.92,-89.18,0.00,0.00
7300.78,-88.20,0.00,0.00
7306.64,-88.87,0.00,0.00
7312.50,-89.56,0.00,0.00
7318.36,-89.13,0.00,0.00
7324.22,-89.53,0.00,0.00
7330.08,-89.35,0.00,0.00
7335.94,-89.63,0.00,0.00
7341.80,-88.95,0.00,0.00
7347.66,-88.28,0.00,0.00
7353.52,-88.77,0.00,0.00
7359.38,-89.51,0.00,0.00
7365.23,-89.06,0.00,0.00
7371.09,-88.74,0.00,0.00
7376.95,-88.42,0.00,0.00
7382.81,-88.52,0.00,0.00
7388.67,-88.61,0.00,0.00
7394.53,-89.22,0.00,0.00
7400.39,-89.22,0.00,0.00
7406.25,-88.72,0.00,0.00
7412.11,-89.43,0.00,0.00
7417.97,-90.19,0.00,0.00
7423.83,-89.37,0.00,0.00
7429.69,-89.32,0.00,0.00
7435.55,-89.19,0.00,0.00
7441.41,-88.12,0.00,0.00
7447.27,-89.46,0.00,0.00
7453.13,-89.02,0.00,0.00
7458.98,-89.14,0.00,0.00
7464.84,-89.11,0.00,0.00
7470.70,-88.63,0.00,0.00
7476.56,-89.73,0.00,0.00
7482.42,-89.31,0.00,0.00
7488.28,-89.19,0.00,0.00
7494.14,-90.02,0.00,0.00
7500.00,-89.79,0.00,0.00
7505.86,-89.49,0.00,0.00
7511.72,-89.21,0.00,0.00
7517.58,-88.48,0.00,0.00
7523.44,-88.62,0.00,0.00
7529.30,-89.00,0.00,0.00
7535.16,-89.40,0.00,0.00
7541.02,-88.91,0.00,0.00
7546.88,-89.28,0.00,0.00
7552.73,-89.30,0.00,0.00
7558.59,-89.69,0.00,0.00
7564.45,-90.22,0.00,0.00
7570.31,-90.77,0.00,0.00
7576.17,-89.06,0.00,0.00
7582.03,-89.05,0.00,0.00
7587.89,-88.39,0.00,0.00
7593.75,-88.95,0.00,0.00
7599.61,-90.73,0.00,0.00
7605.47,-89.95,0.00,0.00
7611.33,-89.48,0.00,0.00
7617.19,-89.98,0.00,0.00
7623.05,-89.08,0.00,0.00
7628.91,-88.54,0.00,0.00
7634.77,-88.37,0.00,0.00
7640.63,-88.87,0.00,0.00
7646.48,-89.54,0.00,0.00
7652.34,-90.09,0.00,0.00
7658.20,-90.14,0.00,0.00
7664.06,-90.43,0.00,0.00
7669.92,-90.38,0.00,0.00
7675.78,-88.34,0.00,0.00
7681.64,-88.97,0.00,0.00
7687.50,-89.20,0.00,0.00
7693.36,-88.60,0.00,0.00
7699.22,-89.04,0.00,0.00
7705.08,-88.35,0.00,0.00
7710.94,-88.78,0.00,0.00
7716.80,-89.57,0.00,0.00
7722.66,-89.22,0.00,0.00
7728.52,-89.89,0.00,0.00
7734.38,-89.96,0.00,0.00
7740.23,-88.73,0.00,0.00
7746.09,-89.02,0.00,0.00
7751.95,-88.95,0.00,0.00
7757.81,-90.19,0.00,0.00
7763.67,-89.93,0.00,0.00
7769.53,-89.71,0.00,0.00
7775.39,-88.76,0.00,0.00
7781.25,-88.75,0.00,0.00
7787.11,-88.89,0.00,0.00
7792.97,-88.34,0.00,0.00
7798.83,-89.37,0.00,0.00
7804.69,-89.59,0.00,0.00
7810.55,-89.64,0.00,0.00
7816.41,-89.48,0.00,0.00
7822.27,-89.06,0.00,0.00
7828.13,-89.91,0.00,0.00
7833.98,-89.56,0.00,0.00
7839.84,-89.14,0.00,0.00
7845.70,-89.25,0.00,0.00
7851.56,-88.74,0.00,0.00
7857.42,-89.10,0.00,0.00
7863.28,-89.54,0.00,0.00
7869.14,-89.12,0.00,0.00
7875.00,-89.64,0.00,0.00
7880.86,-89.58,0.00,0.00
7886.72,-90.38,0.00,0.00
7892.58,-90.24,0.00,0.00
7898.44,-89.46,0.00,0.00
7904.30,-88.82,0.00,0.00
7910.16,-89.51,0.00,0.00
7916.02,-89.82,0.00,0.00
7921.88,-89.53,0.00,0.00
7927.73,-89.66,0.00,0.00
7933.59,-88.83,0.00,0.00
7939.45,-89.33,0.00,0.00
7945.31,-90.34,0.00,0.00
7951.17,-90.15,0.00,0.00
7957.03,-89.91,0.00,0.00
7962.89,-89.10,0.00,0.00
7968.75,-89.09,0.00,0.00
7974.61,-89.87,0.00,0.00
7980.47,-89.49,0.00,0.00
7986.33,-89.37,0.00,0.00
7992.19,-89.29,0.00,0.00
7998.05,-89.43,0.00,0.00
8003.91,-88.98,0.00,0.00
8009.77,-90.43,0.00,0.00
8015.63,-91.14,0.00,0.00
8021.48,-90.75,0.00,0.00
8027.34,-89.21,0.00,0.00
8033.20,-88.96,0.00,0.00
8039.06,-88.96,0.00,0.00
8044.92,-89.90,0.00,0.00
8050.78,-90.04,0.00,0.00
8056.64,-89.30,0.00,0.00
8062.50,-89.05,0.00,0.00
8068.36,-88.71,0.00,0.00
8074.22,-90.00,0.00,0.00
8080.08,-89.43,0.00,0.00
8085.94,-89.21,0.00,0.00
8091.80,-88.79,0.00,0.00
8097.66,-89.94,0.00,0.00
8103.52,-89.89,0.00,0.00
8109.38,-89.35,0.00,0.00
8115.23,-89.66,0.00,0.00
8121.09,-90.89,0.00,0.00
8126.95,-89.86,0.00,0.00
8132.81,-89.78,0.00,0.00
8138.67,-90.80,0.00,0.00
8144.53,-89.97,0.00,0.00
8150.39,-89.05,0.00,0.00
8156.25,-89.36,0.00,0.00
8162.11,-89.34,0.00,0.00
8167.97,-89.31,0.00,0.00
8173.83,-89.58,0.00,0.00
8179.69,-89.85,0.00,0.00
8185.55,-89.79,0.00,0.00
8191.41,-90.23,0.00,0.00
8197.27,-90.28,0.00,0.00
8203.13,-89.79,0.00,0.00
8208.98,-89.36,0.00,0.00
8214.84,-88.77,0.00,0.00
8220.70,-89.00,0.00,0.00
8226.56,-89.06,0.00,0.00
8232.42,-88.57,0.00,0.00
8238.28,-89.70,0.00,0.00
8244.14,-88.94,0.00,0.00
8250.00,-89.63,0.00,0.00
8255.86,-89.77,0.00,0.00
8261.72,-88.78,0.00,0.00
8267.58,-89.51,0.00,0.00
8273.44,-89.78,0.00,0.00
8279.30,-90.44,0.00,0.00
8285.16,-91.17,0.00,0.00
8291.02,-90.85,0.00,0.00
8296.88,-88.87,0.00,0.00
8302.73,-90.38,0.00,0.00
8308.59,-91.20,0.00,0.00
8314.45,-90.39,0.00,0.00
8320.31,-89.83,0.00,0.00
8326.17,-89.55,0.00,0.00
8332.03,-89.12,0.00,0.00
8337.89,-89.35,0.00,0.00
8343.75,-90.61,0.00,0.00
8349.61,-89.62,0.00,0.00
8355.47,-88.98,0.00,0.00
8361.33,-89.84,0.00,0.00
8367.19,-89.64,0.00,0.00
8373.05,-89.75,0.00,0.00
8378.91,-90.07,0.00,0.00
8384.77,-89.48,0.00,0.00
8390.63,-89.52,0.00,0.00
8396.48,-89.93,0.00,0.00
8402.34,-90.16,0.00,0.00
8408.20,-88.97,0.00,0.00
8414.06,-89.62,0.00,0.00
8419.92,-91.54,0.00,0.00
8425.78,-90.80,0.00,0.00
8431.64,-90.17,0.00,0.00
8437.50,-89.75,0.00,0.00
8443.36,-90.10,0.00,0.00
8449.22,-90.35,0.00,0.00
8455.08,-89.79,0.00,0.00
8460.94,-89.40,0.00,0.00
8466.80,-90.07,0.00,0.00
8472.66,-90.03,0.00,0.00
8478.52,-90.30,0.00,0.00
8484.38,-89.64,0.00,0.00
8490.23,-89.90,0.00,0.00
8496.09,-90.02,0.00,0.00
8501.95,-89.90,0.00,0.00
8507.81,-88.72,0.00,0.00
8513.67,-88.15,0.00,0.00
8519.53,-88.56,0.00,0.00
8525.39,-88.28,0.00,0.00
8531.25,-88.85,0.00,0.00
8537.11,-89.86,0.00,0.00
8542.97,-89.51,0.00,0.00
8548.83,-88.84,0.00,0.00
8554.69,-89.20,0.00,0.00
8560.55,-90.55,0.00,0.00
8566.41,-91.79,0.00,0.00
8572.27,-91.90,0.00,0.00
8578.13,-90.04,0.00,0.00
8583.98,-89.88,0.00,0.00
8589.84,-90.32,0.00,0.00
8595.70,-89.73,0.00,0.00
8601.56,-89.75,0.00,0.00
8607.42,-90.75,0.00,0.00
8613.28,-90.54,0.00,0.00
8619.14,-90.26,0.00,0.00
8625.00,-89.95,0.00,0.00
8630.86,-90.55,0.00,0.00
8636.72,-89.89,0.00,0.00
8642.58,-90.38,0.00,0.00
8648.44,-90.97,0.00,0.00
8654.30,-89.51,0.00,0.00
8660.16,-88.69,0.00,0.00
8666.02,-88.98,0.00,0.00
8671.88,-89.73,0.00,0.00
8677.73,-90.34,0.00,0.00
8683.59,-89.73,0.00,0.00
8689.45,-89.65,0.00,0.00
8695.31,-90.20,0.00,0.00
8701.17,-91.50,0.00,0.00
8707.03,-90.27,0.00,0.00
8712.89,-90.09,0.00,0.00
8718.75,-89.52,0.00,0.00
8724.61,-90.01,0.00,0.00
8730.47,-90.27,0.00,0.00
8736.33,-90.66,0.00,0.00
8742.19,-90.78,0.00,0.00
8748.05,-90.11,0.00,0.00
8753.91,-89.21,0.00,0.00
8759.77,-89.65,0.00,0.00
8765.63,-90.14,0.00,0.00
8771.48,-89.74,0.00,0.00
8777.34,-89.30,0.00,0.00
8783.20,-89.38,0.00,0.00
8789.06,-88.73,0.00,0.00
8794.92,-89.62,0.00,0.00
8800.78,-89.84,0.00,0.00
8806.64,-89.75,0.00,0.00
8812.50,-89.53,0.00,0.00
8818.36,-90.47,0.00,0.00
8824.22,-90.13,0.00,0.00
8830.08,-89.47,0.00,0.00
8835.94,-89.73,0.00,0.00
8841.80,-90.20,0.00,0.00
8847.66,-90.13,0.00,0.00
8853.52,-90.25,0.00,0.00
8859.38,-89.46,0.00,0.00
8865.23,-89.51,0.00,0.00
8871.09,-89.84,0.00,0.00
8876.95,-88.99,0.00,0.00
8882.81,-88.74,0.00,0.00
8888.67,-90.07,0.00,0.00
8894.53,-89.89,0.00,0.00
8900.39,-90.26,0.00,0.00
8906.25,-89.33,0.00,0.00
8912.11,-89.11,0.00,0.00
8917.97,-89.97,0.00,0.00
8923.83,-88.69,0.00,0.00
8929.69,-88.67,0.00,0.00
8935.55,-90.28,0.00,0.00
8941.41,-89.55,0.00,0.00
8947.27,-89.51,0.00,0.00
8953.13,-90.00,0.00,0.00
8958.98,-89.71,0.00,0.00
8964.84,-89.36,0.00,0.00
8970.70,-89.23,0.00,0.00
8976.56,-89.83,0.00,0.00
8982.42,-89.00,0.00,0.00
8988.28,-88.84,0.00,0.00
8994.14,-89.54,0.00,0.00
9000.00,-88.92,0.00,0.00
9005.86,-89.55,0.00,0.00
9011.72,-88.82,0.00,0.00
9017.58,-89.96,0.00,0.00
9023.44,-90.05,0.00,0.00
9029.30,-89.79,0.00,0.00
9035.16,-89.47,0.00,0.00
9041.02,-90.08,0.00,0.00
9046.88,-90.31,0.00,0.00
9052.73,-90.41,0.00,0.00
9058.59,-89.78,0.00,0.00
9064.45,-89.65,0.00,0.00
