Hz,dBFS(rms),THD(%),BUZZ(%)
4587.89,-49.16,0.00,0.00
4593.75,-49.09,0.00,0.00
4599.61,-49.01,0.00,0.00
4605.47,-48.93,0.00,0.00
4611.33,-48.84,0.00,0.00
4617.19,-48.75,0.00,0.00
4623.05,-48.65,0.00,0.00
4628.91,-48.55,0.00,0.00
4634.77,-48.45,0.00,0.00
4640.63,-48.34,0.00,0.00
4646.48,-48.23,0.00,0.00
4652.34,-48.12,0.00,0.00
4658.20,-48.01,0.00,0.00
4664.06,-47.89,0.00,0.00
4669.92,-47.77,0.00,0.00
4675.78,-47.65,0.00,0.00
4681.64,-47.53,0.00,0.00
4687.50,-47.41,0.00,0.00
4693.36,-47.32,0.00,0.00
4699.22,-47.24,0.00,0.00
4705.08,-47.16,0.00,0.00
4710.94,-47.04,0.00,0.00
4716.80,-46.92,0.00,0.00
4722.66,-46.82,0.00,0.00
4728.52,-46.72,0.00,0.00
4734.38,-46.64,0.00,0.00
4740.23,-46.55,0.00,0.00
4746.09,-46.47,0.00,0.00
4751.95,-46.40,0.00,0.00
4757.81,-46.34,0.00,0.00
4763.67,-46.27,0.00,0.00
4769.53,-46.23,0.00,0.00
4775.39,-46.18,0.00,0.00
4781.25,-46.15,0.00,0.00
4787.11,-46.13,0.00,0.00
4792.97,-46.12,0.00,0.00
4798.83,-46.12,0.00,0.00
4804.69,-46.13,0.00,0.00
4810.55,-46.14,0.00,0.00
4816.41,-46.17,0.00,0.00
4822.27,-46.19,0.00,0.00
4828.13,-46.21,0.00,0.00
4833.98,-46.25,0.00,0.00
4839.84,-46.28,0.00,0.00
4845.70,-46.31,0.00,0.00
4851.56,-46.34,0.00,0.00
4857.42,-46.37,0.00,0.00
4863.28,-46.39,0.00,0.00
4869.14,-46.43,0.00,0.00
4875.00,-46.45,0.00,0.00
4880.86,-46.47,0.00,0.00
4886.72,-46.49,0.00,0.00
4892.58,-46.51,0.00,0.00
4898.44,-46.52,0.00,0.00
4904.30,-46.55,0.00,0.00
4910.16,-46.57,0.00,0.00
4916.02,-46.60,0.00,0.00
4921.88,-46.64,0.00,0.00
4927.73,-46.68,0.00,0.00
4933.59,-46.72,0.00,0.00
4939.45,-46.77,0.00,0.00
4945.31,-46.84,0.00,0.00
4951.17,-46.90,0.00,0.00
4957.03,-46.97,0.00,0.00
4962.89,-47.05,0.00,0.00
4968.75,-47.13,0.00,0.00
4974.61,-47.22,0.00,0.00
4980.47,-47.33,0.00,0.00
4986.33,-47.44,0.00,0.00
4992.19,-47.55,0.00,0.00
4998.05,-47.67,0.00,0.00
5003.91,-47.80,0.00,0.00
5009.77,-47.93,0.00,0.00
5015.63,-48.07,0.00,0.00
5021.48,-48.22,0.00,0.00
5027.34,-48.37,0.00,0.00
5033.20,-48.52,0.00,0.00
5039.06,-48.69,0.00,0.00
5044.92,-48.87,0.00,0.00
5050.78,-49.03,0.00,0.00
5056.64,-49.21,0.00,0.00
5062.50,-49.40,0.00,0.00
5068.36,-49.58,0.00,0.00
5074.22,-49.76,0.00,0.00
5080.08,-49.94,0.00,0.00
5085.94,-50.12,0.00,0.00
5091.80,-50.29,0.00,0.00
5097.66,-50.46,0.00,0.00
5103.52,-50.62,0.00,0.00
5109.38,-50.77,0.00,0.00
5115.23,-50.90,0.00,0.00
5121.09,-51.01,0.00,0.00
5126.95,-51.12,0.00,0.00
5132.81,-51.22,0.00,0.00
5138.67,-51.30,0.00,0.00
5144.53,-51.36,0.00,0.00
5150.39,-51.42,0.00,0.00
5156.25,-51.47,0.00,0.00
5162.11,-51.51,0.00,0.00
5167.97,-51.54,0.00,0.00
5173.83,-51.57,0.00,0.00
5179.69,-51.61,0.00,0.00
5185.55,-51.64,0.00,0.00
5191.41,-51.67,0.00,0.00
5197.27,-51.70,0.00,0.00
5203.13,-51.75,0.00,0.00
5208.98,-51.81,0.00,0.00
5214.84,-51.86,0.00,0.00
5220.70,-51.93,0.00,0.00
5226.56,-52.01,0.00,0.00
5232.42,-52.10,0.00,0.00
5238.28,-52.19,0.00,0.00
5244.14,-52.28,0.00,0.00
5250.00,-52.36,0.00,0.00
5255.86,-52.45,0.00,0.00
5261.72,-52.55,0.00,0.00
5267.58,-52.65,0.00,0.00
5273.44,-52.75,0.00,0.00
5279.30,-52.85,0.00,0.00
5285.16,-52.96,0.00,0.00
5291.02,-53.09,0.00,0.00
5296.88,-53.21,0.00,0.00
5302.73,-53.33,0.00,0.00
5308.59,-53.45,0.00,0.00
5314.45,-53.58,0.00,0.00
5320.31,-53.72,0.00,0.00
5326.17,-53.86,0.00,0.00
5332.03,-54.00,0.00,0.00
5337.89,-54.12,0.00,0.00
5343.75,-54.25,0.00,0.00
5349.61,-54.39,0.00,0.00
5355.47,-54.51,0.00,0.00
5361.33,-54.62,0.00,0.00
5367.19,-54.71,0.00,0.00
5373.05,-54.79,0.00,0.00
5378.91,-54.85,0.00,0.00
5384.77,-54.89,0.00,0.00
5390.63,-54.92,0.00,0.00
5396.48,-54.93,0.00,0.00
5402.34,-54.91,0.00,0.00
5408.20,-54.88,0.00,0.00
5414.06,-54.83,0.00,0.00
5419.92,-54.77,0.00,0.00
5425.78,-54.70,0.00,0.00
5431.64,-54.63,0.00,0.00
5437.50,-54.54,0.00,0.00
5443.36,-54.44,0.00,0.00
5449.22,-54.34,0.00,0.00
5455.08,-54.23,0.00,0.00
5460.94,-54.13,0.00,0.00
5466.80,-54.04,0.00,0.00
5472.66,-53.94,0.00,0.00
5478.52,-53.85,0.00,0.00
5484.38,-53.77,0.00,0.00
5490.23,-53.68,0.00,0.00
5496.09,-53.62,0.00,0.00
5501.95,-53.55,0.00,0.00
5507.81,-53.49,0.00,0.00
5513.67,-53.43,0.00,0.00
5519.53,-53.37,0.00,0.00
5525.39,-53.31,0.00,0.00
5531.25,-53.25,0.00,0.00
5537.11,-53.20,0.00,0.00
5542.97,-53.14,0.00,0.00
5548.83,-53.09,0.00,0.00
5554.69,-53.04,0.00,0.00
5560.55,-52.99,0.00,0.00
5566.41,-52.93,0.00,0.00
5572.27,-52.86,0.00,0.00
5578.13,-52.78,0.00,0.00
5583.98,-52.70,0.00,0.00
5589.84,-52.61,0.00,0.00
5595.70,-52.51,0.00,0.00
5601.56,-52.42,0.00,0.00
5607.42,-52.31,0.00,0.00
5613.28,-52.22,0.00,0.00
5619.14,-52.12,0.00,0.00
5625.00,-52.02,0.00,0.00
5630.86,-51.92,0.00,0.00
5636.72,-51.83,0.00,0.00
5642.58,-51.73,0.00,0.00
5648.44,-51.63,0.00,0.00
5654.30,-51.54,0.00,0.00
5660.16,-51.46,0.00,0.00
5666.02,-51.38,0.00,0.00
5671.88,-51.31,0.00,0.00
5677.73,-51.24,0.00,0.00
5683.59,-51.17,0.00,0.00
5689.45,-51.12,0.00,0.00
5695.31,-51.06,0.00,0.00
5701.17,-51.01,0.00,0.00
5707.03,-50.97,0.00,0.00
5712.89,-50.93,0.00,0.00
5718.75,-50.89,0.00,0.00
5724.61,-50.87,0.00,0.00
5730.47,-50.84,0.00,0.00
5736.33,-50.81,0.00,0.00
5742.19,-50.79,0.00,0.00
5748.05,-50.77,0.00,0.00
5753.91,-50.77,0.00,0.00
5759.77,-50.76,0.00,0.00
5765.63,-50.78,0.00,0.00
5771.48,-50.78,0.00,0.00
5777.34,-50.80,0.00,0.00
5783.20,-50.81,0.00,0.00
5789.06,-50.84,0.00,0.00
5794.92,-50.87,0.00,0.00
5800.78,-50.92,0.00,0.00
5806.64,-50.95,0.00,0.00
5812.50,-51.01,0.00,0.00
5818.36,-51.07,0.00,0.00
5824.22,-51.14,0.00,0.00
5830.08,-51.20,0.00,0.00
5835.94,-51.25,0.00,0.00
5841.80,-51.32,0.00,0.00
5847.66,-51.37,0.00,0.00
5853.52,-51.43,0.00,0.00
5859.38,-51.48,0.00,0.00
5865.23,-51.51,0.00,0.00
5871.09,-51.56,0.00,0.00
5876.95,-51.60,0.00,0.00
5882.81,-51.60,0.00,0.00
5888.67,-51.63,0.00,0.00
5894.53,-51.64,0.00,0.00
5900.39,-51.62,0.00,0.00
5906.25,-51.61,0.00,0.00
5912.11,-51.60,0.00,0.00
5917.97,-51.57,0.00,0.00
5923.83,-51.51,0.00,0.00
5929.69,-51.46,0.00,0.00
5935.55,-51.40,0.00,0.00
5941.41,-51.34,0.00,0.00
5947.27,-51.25,0.00,0.00
5953.13,-51.16,0.00,0.00
5958.98,-51.06,0.00,0.00
5964.84,-50.97,0.00,0.00
5970.70,-50.88,0.00,0.00
5976.56,-50.77,0.00,0.00
5982.42,-50.65,0.00,0.00
5988.28,-50.53,0.00,0.00
5994.14,-50.41,0.00,0.00
6000.00,-50.30,0.00,0.00
6005.86,-50.18,0.00,0.00
6011.72,-50.06,0.00,0.00
6017.58,-49.95,0.00,0.00
6023.44,-49.83,0.00,0.00
6029.30,-49.70,0.00,0.00
6035.16,-49.58,0.00,0.00
6041.02,-49.44,0.00,0.00
6046.88,-49.31,0.00,0.00
6052.73,-49.18,0.00,0.00
6058.59,-49.05,0.00,0.00
6064.45,-48.92,0.00,0.00
6070.31,-48.80,0.00,0.00
6076.17,-48.68,0.00,0.00
6082.03,-48.56,0.00,0.00
6087.89,-48.44,0.00,0.00
6093.75,-48.32,0.00,0.00
6099.61,-48.21,0.00,0.00
6105.47,-48.11,0.00,0.00
6111.33,-48.02,0.00,0.00
6117.19,-47.93,0.00,0.00
6123.05,-47.84,0.00,0.00
6128.91,-47.76,0.00,0.00
6134.77,-47.68,0.00,0.00
6140.63,-47.60,0.00,0.00
6146.48,-47.54,0.00,0.00
6152.34,-47.49,0.00,0.00
6158.20,-47.44,0.00,0.00
6164.06,-47.39,0.00,0.00
6169.92,-47.33,0.00,0.00
6175.78,-47.30,0.00,0.00
6181.64,-47.28,0.00,0.00
6187.50,-47.26,0.00,0.00
6193.36,-47.23,0.00,0.00
6199.22,-47.22,0.00,0.00
6205.08,-47.23,0.00,0.00
6210.94,-47.23,0.00,0.00
6216.80,-47.23,0.00,0.00
6222.66,-47.26,0.00,0.00
6228.52,-47.28,0.00,0.00
6234.38,-47.30,0.00,0.00
6240.23,-47.35,0.00,0.00
6246.09,-47.39,0.00,0.00
6251.95,-47.43,0.00,0.00
6257.81,-47.49,0.00,0.00
6263.67,-47.54,0.00,0.00
6269.53,-47.60,0.00,0.00
6275.39,-47.66,0.00,0.00
6281.25,-47.72,0.00,0.00
6287.11,-47.79,0.00,0.00
6292.97,-47.85,0.00,0.00
6298.83,-47.93,0.00,0.00
6304.69,-47.99,0.00,0.00
6310.55,-48.06,0.00,0.00
6316.41,-48.12,0.00,0.00
6322.27,-48.19,0.00,0.00
6328.13,-48.25,0.00,0.00
6333.98,-48.31,0.00,0.00
6339.84,-48.36,0.00,0.00
6345.70,-48.42,0.00,0.00
6351.56,-48.47,0.00,0.00
6357.42,-48.52,0.00,0.00
6363.28,-48.56,0.00,0.00
6369.14,-48.61,0.00,0.00
6375.00,-48.65,0.00,0.00
6380.86,-48.69,0.00,0.00
6386.72,-48.74,0.00,0.00
6392.58,-48.77,0.00,0.00
6398.44,-48.81,0.00,0.00
6404.30,-48.85,0.00,0.00
6410.16,-48.89,0.00,0.00
6416.02,-48.93,0.00,0.00
6421.88,-48.97,0.00,0.00
6427.73,-49.01,0.00,0.00
6433.59,-49.05,0.00,0.00
6439.45,-49.08,0.00,0.00
6445.31,-49.12,0.00,0.00
6451.17,-49.16,0.00,0.00
6457.03,-49.20,0.00,0.00
6462.89,-49.24,0.00,0.00
6468.75,-49.29,0.00,0.00
6474.61,-49.35,0.00,0.00
6480.47,-49.41,0.00,0.00
6486.33,-49.48,0.00,0.00
6492.19,-49.55,0.00,0.00
6498.05,-49.63,0.00,0.00
6503.91,-49.72,0.00,0.00
6509.77,-49.82,0.00,0.00
6515.63,-49.92,0.00,0.00
6521.48,-50.03,0.00,0.00
6527.34,-50.15,0.00,0.00
6533.20,-50.27,0.00,0.00
6539.06,-50.40,0.00,0.00
6544.92,-50.54,0.00,0.00
6550.78,-50.68,0.00,0.00
6556.64,-50.82,0.00,0.00
6562.50,-50.96,0.00,0.00
6568.36,-51.11,0.00,0.00
6574.22,-51.25,0.00,0.00
6580.08,-51.39,0.00,0.00
6585.94,-51.53,0.00,0.00
6591.80,-51.66,0.00,0.00
6597.66,-51.80,0.00,0.00
6603.52,-51.92,0.00,0.00
6609.38,-52.05,0.00,0.00
6615.23,-52.18,0.00,0.00
6621.09,-52.30,0.00,0.00
6626.95,-52.41,0.00,0.00
6632.81,-52.51,0.00,0.00
6638.67,-52.61,0.00,0.00
6644.53,-52.69,0.00,0.00
6650.39,-52.75,0.00,0.00
6656.25,-52.79,0.00,0.00
6662.11,-52.82,0.00,0.00
6667.97,-52.83,0.00,0.00
6673.83,-52.82,0.00,0.00
6679.69,-52.79,0.00,0.00
6685.55,-52.74,0.00,0.00
6691.41,-52.67,0.00,0.00
6697.27,-52.58,0.00,0.00
6703.13,-52.48,0.00,0.00
6708.98,-52.37,0.00,0.00
6714.84,-52.24,0.00,0.00
6720.70,-52.11,0.00,0.00
6726.56,-51.97,0.00,0.00
6732.42,-51.82,0.00,0.00
6738.28,-51.67,0.00,0.00
6744.14,-51.52,0.00,0.00
6750.00,-51.36,0.00,0.00
6755.86,-51.21,0.00,0.00
6761.72,-51.06,0.00,0.00
6767.58,-50.91,0.00,0.00
6773.44,-50.76,0.00,0.00
6779.30,-50.62,0.00,0.00
6785.16,-50.49,0.00,0.00
6791.02,-50.37,0.00,0.00
6796.88,-50.24,0.00,0.00
6802.73,-50.13,0.00,0.00
6808.59,-50.01,0.00,0.00
6814.45,-49.91,0.00,0.00
6820.31,-49.81,0.00,0.00
6826.17,-49.71,0.00,0.00
6832.03,-49.63,0.00,0.00
6837.89,-49.55,0.00,0.00
6843.75,-49.47,0.00,0.00
6849.61,-49.40,0.00,0.00
6855.47,-49.34,0.00,0.00
6861.33,-49.29,0.00,0.00
6867.19,-49.24,0.00,0.00
6873.05,-49.20,0.00,0.00
6878.91,-49.16,0.00,0.00
6884.77,-49.14,0.00,0.00
6890.63,-49.12,0.00,0.00
6896.48,-49.10,0.00,0.00
6902.34,-49.08,0.00,0.00
6908.20,-49.08,0.00,0.00
6914.06,-49.07,0.00,0.00
6919.92,-49.08,0.00,0.00
6925.78,-49.09,0.00,0.00
6931.64,-49.10,0.00,0.00
6937.50,-49.11,0.00,0.00
6943.36,-49.13,0.00,0.00
6949.22,-49.16,0.00,0.00
6955.08,-49.18,0.00,0.00
6960.94,-49.22,0.00,0.00
6966.80,-49.25,0.00,0.00
6972.66,-49.28,0.00,0.00
6978.52,-49.32,0.00,0.00
6984.38,-49.36,0.00,0.00
6990.23,-49.40,0.00,0.00
6996.09,-49.44,0.00,0.00
7001.95,-49.48,0.00,0.00
7007.81,-49.52,0.00,0.00
7013.67,-49.56,0.00,0.00
7019.53,-49.60,0.00,0.00
7025.39,-49.64,0.00,0.00
7031.25,-49.69,0.00,0.00
7037.11,-49.73,0.00,0.00
7042.97,-49.77,0.00,0.00
7048.83,-49.82,0.00,0.00
7054.69,-49.86,0.00,0.00
7060.55,-49.91,0.00,0.00
7066.41,-49.95,0.00,0.00
7072.27,-49.99,0.00,0.00
7078.13,-50.03,0.00,0.00
7083.98,-50.07,0.00,0.00
7089.84,-50.11,0.00,0.00
7095.70,-50.15,0.00,0.00
7101.56,-50.18,0.00,0.00
7107.42,-50.22,0.00,0.00
7113.28,-50.25,0.00,0.00
7119.14,-50.29,0.00,0.00
7125.00,-50.32,0.00,0.00
7130.86,-50.36,0.00,0.00
7136.72,-50.39,0.00,0.00
7142.58,-50.42,0.00,0.00
7148.44,-50.45,0.00,0.00
7154.30,-50.49,0.00,0.00
7160.16,-50.53,0.00,0.00
7166.02,-50.57,0.00,0.00
7171.88,-50.61,0.00,0.00
7177.73,-50.65,0.00,0.00
7183.59,-50.69,0.00,0.00
7189.45,-50.73,0.00,0.00
7195.31,-50.78,0.00,0.00
7201.17,-50.82,0.00,0.00
7207.03,-50.86,0.00,0.00
7212.89,-50.91,0.00,0.00
7218.75,-50.94,0.00,0.00
7224.61,-50.98,0.00,0.00
7230.47,-51.02,0.00,0.00
7236.33,-51.06,0.00,0.00
7242.19,-51.10,0.00,0.00
7248.05,-51.12,0.00,0.00
7253.91,-51.14,0.00,0.00
7259.77,-51.16,0.00,0.00
7265.63,-51.17,0.00,0.00
7271.48,-51.18,0.00,0.00
7277.34,-51.18,0.00,0.00
7283.20,-51.18,0.00,0.00
7289.06,-51.17,0.00,0.00
7294.92,-51.16,0.00,0.00
7300.78,-51.14,0.00,0.00
7306.64,-51.12,0.00,0.00
7312.50,-51.10,0.00,0.00
7318.36,-51.07,0.00,0.00
7324.22,-51.05,0.00,0.00
7330.08,-51.03,0.00,0.00
7335.94,-51.00,0.00,0.00
7341.80,-50.98,0.00,0.00
7347.66,-50.96,0.00,0.00
7353.52,-50.94,0.00,0.00
7359.38,-50.92,0.00,0.00
7365.23,-50.91,0.00,0.00
7371.09,-50.90,0.00,0.00
7376.95,-50.89,0.00,0.00
7382.81,-50.89,0.00,0.00
7388.67,-50.89,0.00,0.00
7394.53,-50.90,0.00,0.00
7400.39,-50.90,0.00,0.00
7406.25,-50.91,0.00,0.00
7412.11,-50.92,0.00,0.00
7417.97,-50.94,0.00,0.00
7423.83,-50.95,0.00,0.00
7429.69,-50.97,0.00,0.00
7435.55,-50.99,0.00,0.00
7441.41,-51.01,0.00,0.00
7447.27,-51.04,0.00,0.00
7453.13,-51.06,0.00,0.00
7458.98,-51.09,0.00,0.00
7464.84,-51.13,0.00,0.00
7470.70,-51.16,0.00,0.00
7476.56,-51.19,0.00,0.00
7482.42,-51.23,0.00,0.00
7488.28,-51.27,0.00,0.00
7494.14,-51.31,0.00,0.00
7500.00,-51.36,0.00,0.00
7505.86,-51.40,0.00,0.00
7511.72,-51.44,0.00,0.00
7517.58,-51.49,0.00,0.00
7523.44,-51.55,0.00,0.00
7529.30,-51.61,0.00,0.00
7535.16,-51.67,0.00,0.00
7541.02,-51.73,0.00,0.00
7546.88,-51.81,0.00,0.00
7552.73,-51.88,0.00,0.00
7558.59,-51.97,0.00,0.00
7564.45,-52.05,0.00,0.00
7570.31,-52.15,0.00,0.00
7576.17,-52.25,0.00,0.00
7582.03,-52.35,0.00,0.00
7587.89,-52.46,0.00,0.00
7593.75,-52.57,0.00,0.00
7599.61,-52.70,0.00,0.00
7605.47,-52.81,0.00,0.00
7611.33,-52.95,0.00,0.00
7617.19,-53.09,0.00,0.00
7623.05,-53.23,0.00,0.00
7628.91,-53.38,0.00,0.00
7634.77,-53.54,0.00,0.00
7640.63,-53.72,0.00,0.00
7646.48,-53.89,0.00,0.00
7652.34,-54.08,0.00,0.00
7658.20,-54.28,0.00,0.00
7664.06,-54.48,0.00,0.00
7669.92,-54.70,0.00,0.00
7675.78,-54.92,0.00,0.00
7681.64,-55.16,0.00,0.00
7687.50,-55.38,0.00,0.00
7693.36,-55.63,0.00,0.00
7699.22,-55.85,0.00,0.00
7705.08,-56.11,0.00,0.00
7710.94,-56.34,0.00,0.00
7716.80,-56.55,0.00,0.00
7722.66,-56.79,0.00,0.00
7728.52,-56.96,0.00,0.00
7734.38,-57.14,0.00,0.00
7740.23,-57.30,0.00,0.00
7746.09,-57.40,0.00,0.00
7751.95,-57.50,0.00,0.00
7757.81,-57.54,0.00,0.00
7763.67,-57.53,0.00,0.00
7769.53,-57.53,0.00,0.00
7775.39,-57.47,0.00,0.00
7781.25,-57.36,0.00,0.00
7787.11,-57.24,0.00,0.00
7792.97,-57.10,0.00,0.00
7798.83,-56.88,0.00,0.00
7804.69,-56.71,0.00,0.00
7810.55,-56.55,0.00,0.00
7816.41,-56.35,0.00,0.00
7822.27,-56.12,0.00,0.00
7828.13,-55.89,0.00,0.00
7833.98,-55.68,0.00,0.00
7839.84,-55.46,0.00,0.00
7845.70,-55.23,0.00,0.00
7851.56,-55.00,0.00,0.00
7857.42,-54.78,0.00,0.00
7863.28,-54.58,0.00,0.00
7869.14,-54.35,0.00,0.00
7875.00,-54.12,0.00,0.00
7880.86,-53.88,0.00,0.00
7886.72,-53.65,0.00,0.00
7892.58,-53.44,0.00,0.00
7898.44,-53.22,0.00,0.00
7904.30,-53.02,0.00,0.00
7910.16,-52.80,0.00,0.00
7916.02,-52.57,0.00,0.00
7921.88,-52.36,0.00,0.00
7927.73,-52.16,0.00,0.00
7933.59,-51.95,0.00,0.00
7939.45,-51.75,0.00,0.00
7945.31,-51.57,0.00,0.00
7951.17,-51.39,0.00,0.00
7957.03,-51.20,0.00,0.00
7962.89,-51.02,0.00,0.00
7968.75,-50.86,0.00,0.00
7974.61,-50.71,0.00,0.00
7980.47,-50.55,0.00,0.00
7986.33,-50.38,0.00,0.00
7992.19,-50.23,0.00,0.00
7998.05,-50.09,0.00,0.00
8003.91,-49.97,0.00,0.00
8009.77,-49.85,0.00,0.00
8015.63,-49.73,0.00,0.00
8021.48,-49.60,0.00,0.00
8027.34,-49.48,0.00,0.00
8033.20,-49.37,0.00,0.00
8039.06,-49.26,0.00,0.00
8044.92,-49.15,0.00,0.00
8050.78,-49.04,0.00,0.00
8056.64,-48.94,0.00,0.00
8062.50,-48.84,0.00,0.00
8068.36,-48.74,0.00,0.00
8074.22,-48.64,0.00,0.00
8080.08,-48.55,0.00,0.00
8085.94,-48.46,0.00,0.00
8091.80,-48.37,0.00,0.00
8097.66,-48.29,0.00,0.00
8103.52,-48.20,0.00,0.00
8109.38,-48.12,0.00,0.00
8115.23,-48.04,0.00,0.00
8121.09,-47.95,0.00,0.00
8126.95,-47.87,0.00,0.00
8132.81,-47.79,0.00,0.00
8138.67,-47.71,0.00,0.00
8144.53,-47.64,0.00,0.00
8150.39,-47.59,0.00,0.00
8156.25,-47.54,0.00,0.00
8162.11,-47.47,0.00,0.00
8167.97,-47.40,0.00,0.00
8173.83,-47.35,0.00,0.00
8179.69,-47.32,0.00,0.00
8185.55,-47.28,0.00,0.00
8191.41,-47.23,0.00,0.00
8197.27,-47.20,0.00,0.00
8203.13,-47.18,0.00,0.00
8208.98,-47.15,0.00,0.00
8214.84,-47.12,0.00,0.00
8220.70,-47.11,0.00,0.00
8226.56,-47.10,0.00,0.00
8232.42,-47.07,0.00,0.00
8238.28,-47.08,0.00,0.00
8244.14,-47.07,0.00,0.00
8250.00,-47.06,0.00,0.00
8255.86,-47.07,0.00,0.00
8261.72,-47.06,0.00,0.00
8267.58,-47.07,0.00,0.00
8273.44,-47.07,0.00,0.00
8279.30,-47.08,0.00,0.00
8285.16,-47.08,0.00,0.00
8291.02,-47.09,0.00,0.00
8296.88,-47.10,0.00,0.00
8302.73,-47.10,0.00,0.00
8308.59,-47.11,0.00,0.00
8314.45,-47.11,0.00,0.00
8320.31,-47.11,0.00,0.00
8326.17,-47.11,0.00,0.00
8332.03,-47.11,0.00,0.00
8337.89,-47.10,0.00,0.00
8343.75,-47.10,0.00,0.00
8349.61,-47.09,0.00,0.00
8355.47,-47.08,0.00,0.00
8361.33,-47.07,0.00,0.00
8367.19,-47.07,0.00,0.00
8373.05,-47.06,0.00,0.00
8378.91,-47.05,0.00,0.00
8384.77,-47.05,0.00,0.00
8390.63,-47.05,0.00,0.00
8396.48,-47.04,0.00,0.00
8402.34,-47.04,0.00,0.00
8408.20,-47.05,0.00,0.00
8414.06,-47.05,0.00,0.00
8419.92,-47.06,0.00,0.00
8425.78,-47.07,0.00,0.00
8431.64,-47.08,0.00,0.00
8437.50,-47.10,0.00,0.00
8443.36,-47.12,0.00,0.00
8449.22,-47.14,0.00,0.00
8455.08,-47.17,0.00,0.00
8460.94,-47.21,0.00,0.00
8466.80,-47.24,0.00,0.00
8472.66,-47.28,0.00,0.00
8478.52,-47.32,0.00,0.00
8484.38,-47.37,0.00,0.00
8490.23,-47.41,0.00,0.00
8496.09,-47.46,0.00,0.00
8501.95,-47.52,0.00,0.00
8507.81,-47.57,0.00,0.00
8513.67,-47.62,0.00,0.00
8519.53,-47.68,0.00,0.00
8525.39,-47.74,0.00,0.00
8531.25,-47.80,0.00,0.00
8537.11,-47.86,0.00,0.00
8542.97,-47.92,0.00,0.00
8548.83,-47.98,0.00,0.00
8554.69,-48.03,0.00,0.00
8560.55,-48.09,0.00,0.00
8566.41,-48.14,0.00,0.00
8572.27,-48.20,0.00,0.00
8578.13,-48.25,0.00,0.00
8583.98,-48.29,0.00,0.00
8589.84,-48.34,0.00,0.00
8595.70,-48.38,0.00,0.00
8601.56,-48.42,0.00,0.00
8607.42,-48.45,0.00,0.00
8613.28,-48.49,0.00,0.00
8619.14,-48.52,0.00,0.00
8625.00,-48.55,0.00,0.00
8630.86,-48.57,0.00,0.00
8636.72,-48.59,0.00,0.00
8642.58,-48.61,0.00,0.00
8648.44,-48.63,0.00,0.00
8654.30,-48.65,0.00,0.00
8660.16,-48.66,0.00,0.00
8666.02,-48.67,0.00,0.00
8671.88,-48.68,0.00,0.00
8677.73,-48.69,0.00,0.00
8683.59,-48.69,0.00,0.00
8689.45,-48.70,0.00,0.00
8695.31,-48.70,0.00,0.00
8701.17,-48.70,0.00,0.00
8707.03,-48.70,0.00,0.00
8712.89,-48.71,0.00,0.00
8718.75,-48.71,0.00,0.00
8724.61,-48.71,0.00,0.00
8730.47,-48.71,0.00,0.00
8736.33,-48.71,0.00,0.00
8742.19,-48.71,0.00,0.00
8748.05,-48.72,0.00,0.00
8753.91,-48.72,0.00,0.00
8759.77,-48.73,0.00,0.00
8765.63,-48.74,0.00,0.00
8771.48,-48.75,0.00,0.00
8777.34,-48.75,0.00,0.00
8783.20,-48.77,0.00,0.00
8789.06,-48.77,0.00,0.00
8794.92,-48.78,0.00,0.00
8800.78,-48.80,0.00,0.00
8806.64,-48.81,0.00,0.00
8812.50,-48.82,0.00,0.00
8818.36,-48.83,0.00,0.00
8824.22,-48.84,0.00,0.00
8830.08,-48.84,0.00,0.00
8835.94,-48.85,0.00,0.00
8841.80,-48.85,0.00,0.00
8847.66,-48.86,0.00,0.00
8853.52,-48.86,0.00,0.00
8859.38,-48.86,0.00,0.00
8865.23,-48.85,0.00,0.00
8871.09,-48.85,0.00,0.00
8876.95,-48.84,0.00,0.00
8882.81,-48.84,0.00,0.00
8888.67,-48.82,0.00,0.00
8894.53,-48.82,0.00,0.00
8900.39,-48.80,0.00,0.00
8906.25,-48.79,0.00,0.00
8912.11,-48.77,0.00,0.00
8917.97,-48.76,0.00,0.00
8923.83,-48.75,0.00,0.00
8929.69,-48.73,0.00,0.00
8935.55,-48.71,0.00,0.00
8941.41,-48.70,0.00,0.00
8947.27,-48.68,0.00,0.00
8953.13,-48.66,0.00,0.00
8958.98,-48.65,0.00,0.00
8964.84,-48.63,0.00,0.00
8970.70,-48.62,0.00,0.00
8976.56,-48.61,0.00,0.00
8982.42,-48.60,0.00,0.00
8988.28,-48.58,0.00,0.00
8994.14,-48.57,0.00,0.00
9000.00,-48.56,0.00,0.00
9005.86,-48.55,0.00,0.00
9011.72,-48.54,0.00,0.00
9017.58,-48.53,0.00,0.00
9023.44,-48.51,0.00,0.00
9029.30,-48.50,0.00,0.00
9035.16,-48.48,0.00,0.00
9041.02,-48.46,0.00,0.00
9046.88,-48.44,0.00,0.00
9052.73,-48.42,0.00,0.00
9058.59,-48.39,0.00,0.00
9064.45,-48.36,0.00,0.00
9070.31,-48.33,0.00,0.00
9076.17,-48.30,0.00,0.00
9082.03,-48.26,0.00,0.00
9087.89,-48.22,0.00,0.00
9093.75,-48.17,0.00,0.00
9099.61,-48.13,0.00,0.00
9105.47,-48.08,0.00,0.00
9111.33,-48.04,0.00,0.00
9117.19,-47.99,0.00,0.00
9123.05,-47.95,0.00,0.00
9128.91,-47.91,0.00,0.00
