[SWEEP]
Header=*FR,*THD,*R&B
Unit=dB,%,%

[FR]
Oactaves,12
Harmonic Ranges,,
Range,Start Freq,End Freq,Upper Limit,Lower Limit
Range 1,100,250,-20,-110
Range 2,250,1400,-20,-110
Range 3,1400,3999,-20,-70
Range 4,3999,4003,-20,-70
Range 5,4003,5500,-20,-80
Range 6,5500,7000,-30,-95
Range 7,7000,10000,-35,-85
Range 8,10000,12000,-35,-120
Range 9,12000,15000,-50,-120
Range 10,15000,15500,-70,-120
Hz,dBFS(rms),Upper Limit,Lower Limit
3585.94,-40.58,-20,-70
3591.8,-40.58,-20,-70
3597.66,-40.6,-20,-70
3603.52,-40.61,-20,-70
3609.38,-40.63,-20,-70
3615.23,-40.67,-20,-70
3621.09,-40.72,-20,-70
3626.95,-40.73,-20,-70
3632.81,-40.79,-20,-70
3638.67,-40.89,-20,-70
3644.53,-40.97,-20,-70
3650.39,-41.04,-20,-70
3656.25,-41.11,-20,-70
3662.11,-41.2,-20,-70
3667.97,-41.31,-20,-70
3673.83,-41.45,-20,-70
3679.69,-41.55,-20,-70
3685.55,-41.67,-20,-70
3691.41,-41.79,-20,-70
3697.27,-41.89,-20,-70
3703.13,-42.03,-20,-70
3708.98,-42.18,-20,-70
3714.84,-42.34,-20,-70
3720.7,-42.49,-20,-70
3726.56,-42.66,-20,-70
3732.42,-42.85,-20,-70
3738.28,-43.02,-20,-70
3744.14,-43.17,-20,-70
3750,-43.37,-20,-70
3755.86,-43.56,-20,-70
3761.72,-43.7,-20,-70
3767.58,-43.88,-20,-70
3773.44,-44.04,-20,-70
3779.3,-44.18,-20,-70
3785.16,-44.29,-20,-70
3791.02,-44.41,-20,-70
3796.88,-44.49,-20,-70
3802.73,-44.53,-20,-70
3808.59,-44.58,-20,-70
3814.45,-44.6,-20,-70
3820.31,-44.59,-20,-70
3826.17,-44.58,-20,-70
3832.03,-44.56,-20,-70
3837.89,-44.57,-20,-70
3843.75,-44.6,-20,-70
3849.61,-44.57,-20,-70
3855.47,-44.55,-20,-70
3861.33,-44.5,-20,-70
3867.19,-44.5,-20,-70
3873.05,-44.53,-20,-70
3878.91,-44.61,-20,-70
3884.77,-44.69,-20,-70
3890.63,-44.75,-20,-70
3896.48,-44.79,-20,-70
3902.34,-44.85,-20,-70
3908.2,-44.96,-20,-70
3914.06,-45.09,-20,-70
3919.92,-45.16,-20,-70
3925.78,-45.19,-20,-70
3931.64,-45.28,-20,-70
3937.5,-45.34,-20,-70
3943.36,-45.34,-20,-70
3949.22,-45.32,-20,-70
3955.08,-45.28,-20,-70
3960.94,-45.15,-20,-70
3966.8,-45.08,-20,-70
3972.66,-44.97,-20,-70
3978.52,-44.78,-20,-70
3984.38,-44.61,-20,-70
3990.23,-44.47,-20,-70
3996.09,-44.28,-20,-70
4001.95,-44.1,-20,-70
4007.81,-43.95,-20,-80
4013.67,-43.79,-20,-80
4019.53,-43.66,-20,-80
4025.39,-43.52,-20,-80
4031.25,-43.39,-20,-80
4037.11,-43.28,-20,-80
4042.97,-43.2,-20,-80
4048.83,-43.13,-20,-80
4054.69,-43.03,-20,-80
4060.55,-42.98,-20,-80
4066.41,-42.88,-20,-80
4072.27,-42.81,-20,-80
4078.13,-42.74,-20,-80
4083.98,-42.66,-20,-80
4089.84,-42.58,-20,-80
4095.7,-42.49,-20,-80
4101.56,-42.38,-20,-80
4107.42,-42.29,-20,-80
4113.28,-42.18,-20,-80
4119.14,-42.07,-20,-80
4125,-41.94,-20,-80
4130.86,-41.8,-20,-80
4136.72,-41.64,-20,-80
4142.58,-41.46,-20,-80
4148.44,-41.29,-20,-80
4154.3,-41.12,-20,-80
