20180320, 095222 , 0.000000, 0, Pass,
20180320, 095701 , 0.000000, 0, Pass,
20180320, 100339 , 0.000000, 0, Pass,
20180320, 100811 , 0.000000, 0, Pass,
20180320, 101353 , 0.000000, 0, Pass,
20180320, 101911 , 0.000000, 0, Pass,
20180320, 102721 , 0.000000, 0, Pass,
20180320, 103419 , 0.000000, 0, Pass,
20180320, 103907 , 0.000000, 0, Pass,
20180320, 104613 , 0.000000, 0, Pass,
20180320, 105158 , 0.000000, 0, Pass,
20180320, 110012 , 1.000000, 1, Pass,
20180320, 110453 , 0.000000, 0, Pass,
20180320, 111806 , 0.000000, 0, Pass,
20180320, 112247 , 0.000000, 0, Pass,
20180320, 112739 , 0.000000, 0, Pass,
20180320, 113222 , 1.000000, 0, Pass,
20180320, 113741 , 0.000000, 0, Pass,
20180320, 114533 , 1.000000, 1, Pass,
20180320, 115129 , 0.000000, 0, Pass,
20180320, 125819 , 0.000000, 0, Pass,
20180320, 130917 , 0.000000, 0, Pass,
20180320, 131436 , 0.000000, 1, Pass,
20180320, 133144 , 0.000000, 0, Pass,
20180320, 133619 , 0.000000, 0, Pass,
20180320, 134055 , 0.000000, 1, Pass,
20180320, 134531 , 0.000000, 0, Pass,
20180320, 135006 , 0.000000, 0, Pass,
20180320, 135522 , 0.000000, 0, Pass,
20180320, 140609 , 1.000000, 0, Pass,
20180320, 142000 , 0.000000, 0, Pass,
20180320, 142427 , 0.000000, 0, Pass,
20180320, 142912 , 1.000000, 0, Pass,
20180320, 143341 , 0.000000, 0, Pass,
20180320, 143813 , 0.000000, 0, Pass,
20180320, 150905 , 0.000000, 0, Pass,
20180320, 151347 , 1.000000, 0, Pass,
20180320, 151921 , 0.000000, 0, Pass,
20180320, 152504 , 0.000000, 0, Pass,
20180320, 163724 , 1.000000, 0, Pass,
20180320, 164222 , 0.000000, 0, Pass,
20180320, 164719 , 0.000000, 0, Pass,
20180320, 165152 , 1.000000, 1, Pass,
20180320, 165633 , 0.000000, 1, Pass,
20180320, 170237 , 0.000000, 0, Pass,
20180320, 170804 , 0.000000, 0, Pass,
20180320, 171246 , 0.000000, 0, Pass,
20180321, 081828 , 0.000000, 0, Pass,
20180321, 082410 , 0.000000, 0, Pass,
20180321, 082900 , 0.000000, 0, Pass,
20180321, 083342 , 0.000000, 0, Pass,
20180321, 083852 , 0.000000, 0, Pass,
20180321, 084503 , 0.000000, 0, Pass,
20180321, 084937 , 0.000000, 0, Pass,
20180321, 085601 , 0.000000, 0, Pass,
20180321, 090038 , 1.000000, 1, Pass,
20180321, 090511 , 0.000000, 0, Pass,
20180321, 091339 , 0.000000, 0, Pass,
20180321, 091944 , 0.000000, 0, Pass,
20180321, 092607 , 0.000000, 0, Pass,
20180321, 093058 , 0.000000, 1, Pass,
20180321, 093534 , 0.000000, 0, Pass,
20180321, 094019 , 0.000000, 0, Pass,
20180321, 094933 , 0.000000, 0, Pass,
20180321, 100013 , 1.000000, 0, Pass,
20180321, 100454 , 0.000000, 0, Pass,
20180321, 101128 , 0.000000, 0, Pass,
20180321, 101643 , 0.000000, 0, Pass,
20180321, 102119 , 0.000000, 0, Pass,
20180321, 102554 , 0.000000, 0, Pass,
20180321, 103029 , 0.000000, 1, Pass,
20180321, 103515 , 0.000000, 0, Pass,
20180321, 105318 , 0.000000, 0, Pass,
20180321, 105758 , 0.000000, 0, Pass,
20180321, 110325 , 0.000000, 0, Pass,
20180321, 111651 , 0.000000, 0, Pass,
20180321, 112121 , 1.000000, 0, Pass,
20180321, 112556 , 0.000000, 0, Pass,
20180321, 113027 , 1.000000, 1, Pass,
20180321, 113553 , 0.000000, 0, Pass,
20180321, 122010 , 0.000000, 0, Pass,
20180321, 122507 , 0.000000, 0, Pass,
20180321, 125246 , 0.000000, 0, Pass,
20180321, 125737 , 0.000000, 0, Pass,
20180321, 130605 , 0.000000, 0, Pass,
20180321, 131834 , 0.000000, 0, Pass,
20180321, 132332 , 0.000000, 0, Pass,
20180321, 132808 , 1.000000, 1, Pass,
20180321, 133355 , 0.000000, 0, Pass,
20180321, 133846 , 0.000000, 0, Pass,
20180321, 134328 , 0.000000, 0, Pass,
20180321, 134811 , 1.000000, 0, Pass,
20180321, 135411 , 0.000000, 0, Pass,
20180321, 135858 , 1.000000, 1, Pass,
20180321, 140348 , 0.000000, 0, Pass,
20180321, 140841 , 0.000000, 0, Pass,
20180321, 141326 , 0.000000, 0, Pass,
20180321, 141835 , 0.000000, 1, Pass,
20180321, 150836 , 0.000000, 0, Pass,
20180321, 151341 , 1.000000, 1, Pass,
20180321, 151958 , 1.000000, 1, Pass,
20180321, 152502 , 2.000000, 0, Pass,
20180321, 152954 , 0.000000, 0, Pass,
