[SWEEP]
Header=*FR,*THD,*R&B
Unit=dB,%,%

[FR]
Oactaves,12
Harmonic Ranges,,
Range,Start Freq,End Freq,Upper Limit,Lower Limit
Range 1,100,500,-15,-85
Range 2,500,1000,-25,-80
Range 3,1000,1400,-35,-80
Range 4,1400,3700,-35,-80
Range 5,3700,4400,-35,-80
Range 6,4400,5500,-35,-80
Range 7,5500,7000,-40,-85
Range 8,8000,13000,-40,-110
Range 9,13000,14700,-40,-120
Range 10,14700,15000,-60,-130
Hz,dBFS(rms),Upper Limit,Lower Limit
1119.14,-76.79,-35,-80
1125,-76.71,-35,-80
1130.86,-76.81,-35,-80
1136.72,-76.76,-35,-80
1142.58,-76.93,-35,-80
1148.44,-76.94,-35,-80
1154.3,-76.99,-35,-80
1160.16,-77.17,-35,-80
1166.02,-76.88,-35,-80
1171.88,-76.77,-35,-80
1177.73,-77.08,-35,-80
1183.59,-76.97,-35,-80
1189.45,-76.86,-35,-80
1195.31,-76.84,-35,-80
1201.17,-76.91,-35,-80
1207.03,-77.05,-35,-80
1212.89,-77.16,-35,-80
1218.75,-77.15,-35,-80
1224.61,-76.96,-35,-80
1230.47,-77.05,-35,-80
1236.33,-77.26,-35,-80
1242.19,-77.39,-35,-80
1248.05,-76.34,-35,-80
1253.91,-75.2,-35,-80
1259.77,-76.8,-35,-80
1265.63,-77.3,-35,-80
1271.48,-77.41,-35,-80
1277.34,-77.32,-35,-80
1283.2,-77.14,-35,-80
1289.06,-77.13,-35,-80
1294.92,-77.07,-35,-80
1300.78,-77.25,-35,-80
1306.64,-77.4,-35,-80
1312.5,-77.22,-35,-80
1318.36,-77.24,-35,-80
1324.22,-77.21,-35,-80
1330.08,-77.17,-35,-80
1335.94,-77.08,-35,-80
1341.8,-77.14,-35,-80
1347.66,-76.93,-35,-80
1353.52,-76.96,-35,-80
1359.38,-77,-35,-80
1365.23,-76.89,-35,-80
1371.09,-77.02,-35,-80
1376.95,-76.98,-35,-80
1382.81,-76.73,-35,-80
1388.67,-76.77,-35,-80
1394.53,-76.91,-35,-80
1400.39,-76.5,-35,-80
1406.25,-76.44,-35,-80
1412.11,-76.47,-35,-80
1417.97,-76.13,-35,-80
1423.83,-75.77,-35,-80
1429.69,-75.58,-35,-80
1435.55,-75.52,-35,-80
1441.41,-75.33,-35,-80
1447.27,-75.25,-35,-80
1453.13,-75.35,-35,-80
1458.98,-75.28,-35,-80
1464.84,-75.18,-35,-80
1470.7,-75.05,-35,-80
1476.56,-75.05,-35,-80
1482.42,-74.78,-35,-80
1488.28,-74.8,-35,-80
1494.14,-74.63,-35,-80
1500,-74.56,-35,-80
1505.86,-74.44,-35,-80
1511.72,-74.35,-35,-80
1517.58,-74.24,-35,-80
1523.44,-74.27,-35,-80
1529.3,-74.27,-35,-80
1535.16,-74.21,-35,-80
1541.02,-74.06,-35,-80
1546.88,-74.04,-35,-80
1552.73,-74.03,-35,-80
1558.59,-74,-35,-80
1564.45,-73.93,-35,-80
1570.31,-73.82,-35,-80
1576.17,-73.67,-35,-80
1582.03,-73.63,-35,-80
1587.89,-73.64,-35,-80
1593.75,-73.61,-35,-80
1599.61,-73.56,-35,-80
1605.47,-73.5,-35,-80
1611.33,-73.54,-35,-80
1617.19,-73.67,-35,-80
1623.05,-73.7,-35,-80
1628.91,-73.75,-35,-80
1634.77,-73.81,-35,-80
1640.63,-73.92,-35,-80
1646.48,-73.94,-35,-80
1652.34,-74,-35,-80
1658.2,-73.95,-35,-80
1664.06,-73.65,-35,-80
1669.92,-73.73,-35,-80
1675.78,-73.76,-35,-80
1681.64,-73.75,-35,-80
1687.5,-73.81,-35,-80
1693.36,-73.85,-35,-80
1699.22,-73.93,-35,-80
1705.08,-73.89,-35,-80
1710.94,-73.88,-35,-80
1716.8,-73.82,-35,-80
1722.66,-73.84,-35,-80
1728.52,-73.83,-35,-80
1734.38,-73.79,-35,-80
1740.23,-73.87,-35,-80
1746.09,-73.92,-35,-80
1751.95,-73.75,-35,-80
1757.81,-73.63,-35,-80
1763.67,-73.68,-35,-80
1769.53,-73.73,-35,-80
1775.39,-73.69,-35,-80
1781.25,-73.67,-35,-80
1787.11,-73.74,-35,-80
1792.97,-73.75,-35,-80
1798.83,-73.64,-35,-80
1804.69,-73.69,-35,-80
1810.55,-73.63,-35,-80
1816.41,-73.68,-35,-80
1822.27,-73.61,-35,-80
1828.13,-73.65,-35,-80
1833.98,-73.62,-35,-80
1839.84,-73.52,-35,-80
1845.7,-73.54,-35,-80
1851.56,-73.47,-35,-80
1857.42,-73.57,-35,-80
1863.28,-73.4,-35,-80
1869.14,-73.27,-35,-80
1875,-73.35,-35,-80
1880.86,-73.33,-35,-80
1886.72,-73.32,-35,-80
1892.58,-73.28,-35,-80
1898.44,-73.34,-35,-80
1904.3,-73.29,-35,-80
1910.16,-73.34,-35,-80
1916.02,-73.21,-35,-80
1921.88,-73.22,-35,-80
1927.73,-73.09,-35,-80
1933.59,-73.02,-35,-80
1939.45,-73.05,-35,-80
1945.31,-73.03,-35,-80
1951.17,-72.94,-35,-80
1957.03,-72.79,-35,-80
1962.89,-72.71,-35,-80
1968.75,-72.73,-35,-80
1974.61,-72.7,-35,-80
1980.47,-72.73,-35,-80
1986.33,-72.57,-35,-80
1992.19,-72.51,-35,-80
1998.05,-72.51,-35,-80
2003.91,-72.58,-35,-80
2009.77,-72.53,-35,-80
2015.63,-72.45,-35,-80
2021.48,-72.37,-35,-80
2027.34,-72.4,-35,-80
2033.2,-72.33,-35,-80
2039.06,-72.28,-35,-80
2044.92,-72.28,-35,-80
2050.78,-72.28,-35,-80
2056.64,-72.14,-35,-80
2062.5,-72.06,-35,-80
2068.36,-72.02,-35,-80
2074.22,-72.06,-35,-80
2080.08,-72.02,-35,-80
2085.94,-72.02,-35,-80
2091.8,-72.08,-35,-80
2097.66,-72.09,-35,-80
2103.52,-72.04,-35,-80
2109.38,-71.96,-35,-80
2115.23,-71.9,-35,-80
2121.09,-71.87,-35,-80
2126.95,-71.94,-35,-80
2132.81,-71.93,-35,-80
2138.67,-71.84,-35,-80
2144.53,-71.76,-35,-80
2150.39,-71.75,-35,-80
2156.25,-71.76,-35,-80
2162.11,-71.75,-35,-80
2167.97,-71.7,-35,-80
2173.83,-71.62,-35,-80
2179.69,-71.65,-35,-80
2185.55,-71.61,-35,-80
2191.41,-71.56,-35,-80
2197.27,-71.5,-35,-80
2203.13,-71.43,-35,-80
2208.98,-71.38,-35,-80
2214.84,-71.36,-35,-80
2220.7,-71.38,-35,-80
2226.56,-71.39,-35,-80
2232.42,-71.36,-35,-80
2238.28,-71.38,-35,-80
2244.14,-71.38,-35,-80
2250,-71.37,-35,-80
2255.86,-71.37,-35,-80
2261.72,-71.36,-35,-80
2267.58,-71.31,-35,-80
2273.44,-71.27,-35,-80
2279.3,-71.21,-35,-80
2285.16,-71.15,-35,-80
2291.02,-71.11,-35,-80
2296.88,-70.99,-35,-80
2302.73,-70.97,-35,-80
2308.59,-71.01,-35,-80
2314.45,-71,-35,-80
2320.31,-70.93,-35,-80
2326.17,-70.85,-35,-80
2332.03,-70.76,-35,-80
2337.89,-70.67,-35,-80
2343.75,-70.52,-35,-80
2349.61,-70.47,-35,-80
2355.47,-70.38,-35,-80
2361.33,-70.29,-35,-80
2367.19,-70.14,-35,-80
2373.05,-69.97,-35,-80
2378.91,-69.85,-35,-80
2384.77,-69.76,-35,-80
2390.63,-69.65,-35,-80
2396.48,-69.5,-35,-80
2402.34,-69.39,-35,-80
2408.2,-69.41,-35,-80
2414.06,-69.37,-35,-80
2419.92,-69.32,-35,-80
2425.78,-69.27,-35,-80
2431.64,-69.18,-35,-80
2437.5,-69.18,-35,-80
2443.36,-69.1,-35,-80
2449.22,-68.98,-35,-80
2455.08,-68.98,-35,-80
2460.94,-68.85,-35,-80
2466.8,-68.75,-35,-80
2472.66,-68.6,-35,-80
2478.52,-68.48,-35,-80
2484.38,-68.47,-35,-80
2490.23,-68.42,-35,-80
2496.09,-68.41,-35,-80
2501.95,-68.42,-35,-80
2507.81,-68.52,-35,-80
2513.67,-68.59,-35,-80
2519.53,-68.68,-35,-80
2525.39,-68.84,-35,-80
2531.25,-68.93,-35,-80
2537.11,-68.89,-35,-80
2542.97,-68.99,-35,-80
2548.83,-69.11,-35,-80
2554.69,-69.15,-35,-80
2560.55,-69.14,-35,-80
2566.41,-69.25,-35,-80
2572.27,-69.36,-35,-80
2578.13,-69.39,-35,-80
2583.98,-69.44,-35,-80
2589.84,-69.51,-35,-80
2595.7,-69.5,-35,-80
2601.56,-69.52,-35,-80
2607.42,-69.62,-35,-80
2613.28,-69.67,-35,-80
2619.14,-69.62,-35,-80
2625,-69.6,-35,-80
2630.86,-69.6,-35,-80
2636.72,-69.67,-35,-80
2642.58,-69.77,-35,-80
2648.44,-69.77,-35,-80
2654.3,-69.75,-35,-80
2660.16,-69.78,-35,-80
2666.02,-69.78,-35,-80
2671.88,-69.72,-35,-80
2677.73,-69.73,-35,-80
2683.59,-69.75,-35,-80
2689.45,-69.69,-35,-80
2695.31,-69.69,-35,-80
2701.17,-69.74,-35,-80
2707.03,-69.67,-35,-80
2712.89,-69.62,-35,-80
2718.75,-69.69,-35,-80
2724.61,-69.78,-35,-80
2730.47,-69.84,-35,-80
2736.33,-69.91,-35,-80
2742.19,-69.87,-35,-80
2748.05,-69.86,-35,-80
2753.91,-69.84,-35,-80
2759.77,-69.87,-35,-80
2765.63,-70,-35,-80
2771.48,-70.03,-35,-80
2777.34,-70.09,-35,-80
2783.2,-69.99,-35,-80
2789.06,-69.86,-35,-80
2794.92,-69.87,-35,-80
2800.78,-69.88,-35,-80
2806.64,-70.03,-35,-80
2812.5,-70.12,-35,-80
2818.36,-70.16,-35,-80
2824.22,-70.11,-35,-80
2830.08,-69.99,-35,-80
2835.94,-69.98,-35,-80
2841.8,-70.06,-35,-80
2847.66,-70,-35,-80
2853.52,-70.03,-35,-80
2859.38,-70.01,-35,-80
2865.23,-69.93,-35,-80
2871.09,-69.79,-35,-80
2876.95,-69.76,-35,-80
2882.81,-69.66,-35,-80
2888.67,-69.6,-35,-80
2894.53,-69.56,-35,-80
2900.39,-69.52,-35,-80
2906.25,-69.48,-35,-80
2912.11,-69.38,-35,-80
2917.97,-69.28,-35,-80
2923.83,-69.21,-35,-80
2929.69,-69.16,-35,-80
2935.55,-69.17,-35,-80
2941.41,-69.12,-35,-80
2947.27,-69,-35,-80
2953.13,-68.84,-35,-80
2958.98,-68.78,-35,-80
2964.84,-68.76,-35,-80
2970.7,-68.72,-35,-80
2976.56,-68.66,-35,-80
2982.42,-68.62,-35,-80
2988.28,-68.57,-35,-80
2994.14,-68.47,-35,-80
3000,-68.34,-35,-80
3005.86,-68.24,-35,-80
3011.72,-68.22,-35,-80
3017.58,-68.12,-35,-80
3023.44,-68.11,-35,-80
3029.3,-68.03,-35,-80
3035.16,-67.92,-35,-80
3041.02,-67.84,-35,-80
3046.88,-67.78,-35,-80
3052.73,-67.76,-35,-80
3058.59,-67.72,-35,-80
3064.45,-67.64,-35,-80
3070.31,-67.58,-35,-80
3076.17,-67.51,-35,-80
3082.03,-67.45,-35,-80
3087.89,-67.39,-35,-80
3093.75,-67.38,-35,-80
3099.61,-67.32,-35,-80
3105.47,-67.36,-35,-80
3111.33,-67.35,-35,-80
3117.19,-67.29,-35,-80
3123.05,-67.32,-35,-80
3128.91,-67.39,-35,-80
3134.77,-67.42,-35,-80
3140.63,-67.36,-35,-80
3146.48,-67.29,-35,-80
3152.34,-67.17,-35,-80
3158.2,-67.09,-35,-80
3164.06,-66.99,-35,-80
3169.92,-66.95,-35,-80
3175.78,-66.89,-35,-80
3181.64,-66.8,-35,-80
3187.5,-66.75,-35,-80
3193.36,-66.68,-35,-80
3199.22,-66.59,-35,-80
3205.08,-66.53,-35,-80
3210.94,-66.48,-35,-80
3216.8,-66.39,-35,-80
3222.66,-66.28,-35,-80
3228.52,-66.26,-35,-80
3234.38,-66.16,-35,-80
3240.23,-66.08,-35,-80
3246.09,-65.95,-35,-80
3251.95,-65.82,-35,-80
3257.81,-65.67,-35,-80
3263.67,-65.58,-35,-80
3269.53,-65.54,-35,-80
3275.39,-65.42,-35,-80
3281.25,-65.31,-35,-80
3287.11,-65.21,-35,-80
3292.97,-65.08,-35,-80
3298.83,-64.9,-35,-80
3304.69,-64.75,-35,-80
3310.55,-64.68,-35,-80
3316.41,-64.53,-35,-80
3322.27,-64.44,-35,-80
3328.13,-64.27,-35,-80
3333.98,-64.13,-35,-80
3339.84,-64.04,-35,-80
3345.7,-63.91,-35,-80
3351.56,-63.8,-35,-80
3357.42,-63.67,-35,-80
3363.28,-63.55,-35,-80
3369.14,-63.44,-35,-80
3375,-63.34,-35,-80
3380.86,-63.29,-35,-80
3386.72,-63.21,-35,-80
3392.58,-63.11,-35,-80
3398.44,-62.99,-35,-80
3404.3,-62.99,-35,-80
3410.16,-62.9,-35,-80
3416.02,-62.83,-35,-80
3421.88,-62.78,-35,-80
3427.73,-62.73,-35,-80
