[SWEEP]
Header=*FR,*THD,*R&B
Unit=dB,%,%

[FR]
Oactaves,12
Harmonic Ranges,,
Range,Start Freq,End Freq,Upper Limit,Lower Limit
Range 1,100,400,-5,-130
Range 2,400,3990,-5,-130
Range 3,3990,3999,0,-130
Range 4,3999,4003,-5,-41
Range 5,4003,4010,0,-130
Range 6,4010,11500,-5,-130
Range 7,11500,12500,-5,-130
Range 8,12500,19500,-5,-130
Range 9,19500,20500,-5,-130
Range 10,20500,21000,-5,-130
Hz,dBFS(rms),Upper Limit,Lower Limit
2929.69,-98.93,-5,-130
2935.55,-96.94,-5,-130
2941.41,-97.45,-5,-130
2947.27,-98.45,-5,-130
2953.13,-99.68,-5,-130
2958.98,-98.31,-5,-130
2964.84,-96.89,-5,-130
2970.7,-96.61,-5,-130
2976.56,-96.45,-5,-130
2982.42,-96.94,-5,-130
2988.28,-96.58,-5,-130
2994.14,-96.65,-5,-130
3000,-96.38,-5,-130
3005.86,-96.34,-5,-130
3011.72,-96.78,-5,-130
3017.58,-98.38,-5,-130
3023.44,-98.33,-5,-130
3029.3,-98.84,-5,-130
3035.16,-99.87,-5,-130
3041.02,-99.67,-5,-130
3046.88,-98.24,-5,-130
3052.73,-98.85,-5,-130
3058.59,-100.2,-5,-130
3064.45,-100.29,-5,-130
3070.31,-100.24,-5,-130
3076.17,-99.33,-5,-130
3082.03,-99.29,-5,-130
3087.89,-99.59,-5,-130
3093.75,-99.25,-5,-130
3099.61,-98.62,-5,-130
3105.47,-99.67,-5,-130
3111.33,-100.09,-5,-130
3117.19,-100.1,-5,-130
3123.05,-100.21,-5,-130
3128.91,-98.85,-5,-130
3134.77,-98.34,-5,-130
3140.63,-98.71,-5,-130
3146.48,-98.21,-5,-130
3152.34,-98.44,-5,-130
3158.2,-98.23,-5,-130
3164.06,-98,-5,-130
3169.92,-97.21,-5,-130
3175.78,-97.45,-5,-130
3181.64,-97.77,-5,-130
3187.5,-97.49,-5,-130
3193.36,-97.4,-5,-130
3199.22,-96.91,-5,-130
3205.08,-97.43,-5,-130
3210.94,-97.46,-5,-130
3216.8,-96.79,-5,-130
3222.66,-97.46,-5,-130
3228.52,-97.07,-5,-130
3234.38,-97.62,-5,-130
3240.23,-97.28,-5,-130
3246.09,-97.63,-5,-130
3251.95,-96.68,-5,-130
3257.81,-96.97,-5,-130
3263.67,-96.5,-5,-130
3269.53,-96.36,-5,-130
3275.39,-97.74,-5,-130
3281.25,-98.44,-5,-130
3287.11,-97.07,-5,-130
3292.97,-97.51,-5,-130
3298.83,-98.41,-5,-130
3304.69,-99.48,-5,-130
3310.55,-99.66,-5,-130
3316.41,-100.2,-5,-130
3322.27,-98.6,-5,-130
3328.13,-98.18,-5,-130
3333.98,-98.17,-5,-130
3339.84,-98.02,-5,-130
3345.7,-97.26,-5,-130
3351.56,-97.37,-5,-130
3357.42,-97.81,-5,-130
3363.28,-97.59,-5,-130
3369.14,-98.33,-5,-130
3375,-98.07,-5,-130
3380.86,-97.85,-5,-130
3386.72,-98.24,-5,-130
3392.58,-97.58,-5,-130
3398.44,-96.92,-5,-130
3404.3,-97.74,-5,-130
3410.16,-96.5,-5,-130
3416.02,-95.87,-5,-130
3421.88,-95.28,-5,-130
3427.73,-94.85,-5,-130
3433.59,-94.19,-5,-130
3439.45,-93.54,-5,-130
3445.31,-92.3,-5,-130
3451.17,-91.89,-5,-130
3457.03,-91.65,-5,-130
3462.89,-90.59,-5,-130
3468.75,-90.4,-5,-130
3474.61,-89.91,-5,-130
3480.47,-89.57,-5,-130
3486.33,-89.33,-5,-130
3492.19,-88.76,-5,-130
3498.05,-88.3,-5,-130
3503.91,-88.06,-5,-130
3509.77,-88.07,-5,-130
3515.63,-87.92,-5,-130
3521.48,-87.96,-5,-130
3527.34,-87.77,-5,-130
3533.2,-87.72,-5,-130
3539.06,-87.78,-5,-130
3544.92,-87.43,-5,-130
3550.78,-87.26,-5,-130
3556.64,-87.74,-5,-130
3562.5,-88,-5,-130
3568.36,-87.71,-5,-130
3574.22,-87.71,-5,-130
3580.08,-87.86,-5,-130
3585.94,-88.22,-5,-130
3591.8,-87.95,-5,-130
3597.66,-87.98,-5,-130
3603.52,-88.07,-5,-130
3609.38,-88.87,-5,-130
3615.23,-88.69,-5,-130
3621.09,-88.54,-5,-130
3626.95,-89.18,-5,-130
3632.81,-89.19,-5,-130
3638.67,-88.96,-5,-130
3644.53,-88.6,-5,-130
3650.39,-87.8,-5,-130
3656.25,-87.48,-5,-130
3662.11,-86.86,-5,-130
3667.97,-86.69,-5,-130
3673.83,-86.47,-5,-130
3679.69,-85.96,-5,-130
3685.55,-85.73,-5,-130
3691.41,-85.42,-5,-130
3697.27,-84.99,-5,-130
3703.13,-84.81,-5,-130
3708.98,-84.97,-5,-130
3714.84,-84.82,-5,-130
3720.7,-84.77,-5,-130
3726.56,-84.68,-5,-130
3732.42,-84.76,-5,-130
3738.28,-84.68,-5,-130
3744.14,-84.59,-5,-130
3750,-84.64,-5,-130
3755.86,-84.69,-5,-130
3761.72,-84.39,-5,-130
3767.58,-84.14,-5,-130
3773.44,-84.03,-5,-130
3779.3,-83.71,-5,-130
3785.16,-83.26,-5,-130
3791.02,-82.53,-5,-130
3796.88,-79.24,-5,-130
3802.73,-78.66,-5,-130
3808.59,-81.7,-5,-130
3814.45,-81.9,-5,-130
3820.31,-81.55,-5,-130
3826.17,-81.3,-5,-130
3832.03,-80.99,-5,-130
3837.89,-80.49,-5,-130
3843.75,-79.97,-5,-130
3849.61,-79.58,-5,-130
