[SWEEP]
Header=*FR,*THD,*R&B
Unit=dB,%,%

[FR]
Oactaves,12
Harmonic Ranges,,
Range,Start Freq,End Freq,Upper Limit,Lower Limit
Range 1,100,1570,12,-90
Range 2,1570,1750,-57,-110
Range 3,1750,3620,0,-110
Range 4,3620,3690,-65,-110
Range 5,3690,6227,0,-110
Range 6,6227,6229,-45,-110
Range 7,6229,6550,0,-110
Range 8,6550,6800,-52,-110
Range 9,6800,6926,-55,-110
Range 10,6926,17000,0,-110
Hz,dBFS(rms),Upper Limit,Lower Limit
1675.78,-80.49,-57,-110
1681.64,-81.29,-57,-110
1687.5,-81.03,-57,-110
1693.36,-80.82,-57,-110
1699.22,-80.56,-57,-110
1705.08,-80.96,-57,-110
1710.94,-81.39,-57,-110
1716.8,-80.66,-57,-110
1722.66,-79.61,-57,-110
1728.52,-77.52,-57,-110
1734.38,-77.76,-57,-110
1740.23,-79.75,-57,-110
1746.09,-80.76,-57,-110
1751.95,-81.69,0,-110
1757.81,-80.82,0,-110
1763.67,-80.75,0,-110
1769.53,-81.04,0,-110
1775.39,-81.42,0,-110
1781.25,-81.64,0,-110
1787.11,-81.62,0,-110
1792.97,-81.43,0,-110
1798.83,-81.34,0,-110
1804.69,-81.53,0,-110
1810.55,-81.56,0,-110
1816.41,-80.96,0,-110
1822.27,-80.34,0,-110
1828.13,-80.79,0,-110
1833.98,-81.57,0,-110
1839.84,-81.27,0,-110
1845.7,-81.12,0,-110
1851.56,-81.19,0,-110
1857.42,-81,0,-110
1863.28,-81.6,0,-110
1869.14,-81.14,0,-110
1875,-81.43,0,-110
1880.86,-82.03,0,-110
1886.72,-81.56,0,-110
1892.58,-81.2,0,-110
1898.44,-82.14,0,-110
1904.3,-82.89,0,-110
1910.16,-82.61,0,-110
1916.02,-82.44,0,-110
1921.88,-82.12,0,-110
1927.73,-82.09,0,-110
1933.59,-81.66,0,-110
1939.45,-81.49,0,-110
1945.31,-80.49,0,-110
1951.17,-79.43,0,-110
1957.03,-80.68,0,-110
1962.89,-81.29,0,-110
1968.75,-81.4,0,-110
1974.61,-81.18,0,-110
1980.47,-81.81,0,-110
1986.33,-81.2,0,-110
1992.19,-80.34,0,-110
1998.05,-79.64,0,-110
2003.91,-78.48,0,-110
2009.77,-76.89,0,-110
2015.63,-76.41,0,-110
2021.48,-76.36,0,-110
2027.34,-75.96,0,-110
2033.2,-75.36,0,-110
2039.06,-74.58,0,-110
2044.92,-72.91,0,-110
